Index Title,Psalms
Psalms 58:7,Panie skrusz zęby w ustach ich; szczęki lwiąt pogruchocz Boże. 
Psalms 58:8,"Niech się rozpłyną jako woda, niech zniszczeją; gdy nałoży strzały swoje, niech się pokruszą. "
Psalms 58:9,"Jako ślimak rozpływający się niech znika, jako poroniątko niewieście, niech nie oglądają słońca. "
Psalms 58:10,"Zanim poczują garnki wasze cierń, tak żywą, jak i opaloną rozwieje. "
Psalms 58:11,"Ucieszy się sprawiedliwy, bo widzi pomstę; stopy swe nurza we krwi złoczyńcy. "
Psalms 58:12,"I rzecze człowiek: zaprawdę zbiera owoc sprawiedliwy; zaprawdę jest Pan, sędzia na ziemi. "
Psalms 59:1,"Przewodnikowi chóru, na nutę: ""nie zatracaj"" Dawida klejnot, gdy posłał Saul, i pilnowali domu, by go zabić. "
Psalms 59:2,"Ocal mnie od wrogów moich, Panie mój; od przeciwników moich obroń mnie. "
Psalms 59:3,Ocal mnie od złoczyńców; od łaknących krwi wybaw mnie. 
Psalms 59:4,"Bo oto czyhają na życie moje, spiknęli się na mnie zuchwali; chociażem nie przewinił, nie zgrzeszył, Boże. "
Psalms 59:5,Na niewinnego zbiegają się i szykują; powstań wobec mnie i spojrzyj. 
Psalms 59:6,"A Ty Boże, Panie zastępów, Panie Izraela, zbudź się, by nawiedzić wszystkie te ludy; nie ulituj się nad żadnym ze zdrajców występnych. - Sela. "
Psalms 59:7,"Wychodzą wieczorem, warczą jako psy i okrążają miasto. "
Psalms 59:8,"Oto plwają usty swojemi, miecze na wargach ich. Czy to kto słyszał? "
Psalms 59:9,"A Ty Boże, szydzisz z nich, urągasz wszystkim narodom. "
Psalms 59:10,"Wobec potęgi jego Ciebie wyglądam, bo Pan twierdzą moją. "
Psalms 59:11,Pan mój litościwy poprzedza mię; Pan dozwoli mi widzieć pomstę nad prześladowcami moimi. 
Psalms 59:12,"Nie zabijaj ich, by nie zapomniał lud mój; wstrząśnij ich mocą Twoją i strąć ich, tarczo nasza, Panie. "
Psalms 59:13,"Grzechem ust ich, słowo warg ich; a niech uwikłają się pychą swoją, i złorzeczeniem i kłamstwem które głoszą. "
Psalms 59:14,"Zgładź ich w gniewie, zgładź, póki ich nie stanie; a niech poznają, że Pan włada nad Jakóbem, aż do krańców ziemi. - Sela. "
Psalms 59:15,"I będą chadzali wieczorem, warczeli jako psy i okrążali miasto. "
Psalms 59:16,"Oni błąkać się będą za pożywieniem, i choć się nie nasycą, pokładą się. "
Psalms 59:17,A ja będę wysławiał potęgę Twoję i wychwalał co rano miłosierdzie Twoje; bo byłeś twierdzą mi i ucieczką w dzień niedoli mojéj. 
Psalms 59:18,"Potęgo moja, Tobie zaśpiewam; bo Pan twierdzą moją, Pan miłosierny mój. "
Psalms 60:1,"Przewodnikowi chóru na sześć głosów, na świadectwo, klejnot Dawida, dla nauki. "
Psalms 60:2,"Gdy walczył z Aram-Naharaim i z Aram-Coba i zwrócił się Joab, i poraził Edomitów w Dolinie Solnéj, dwanaście tysięcy. "
Psalms 60:3,"Panie, porzuciłeś nas, złamałeś nas; gniewałeś się, ale pocieszasz nas. "
Psalms 60:4,"Wstrząsłeś ziemię, rozwarłeś ją; ulecz rozpadliny jéj, bo chwieje się. "
Psalms 60:5,Wskazałeś ludowi Twemu twardy los; napoiłeś nas winem odurzającém. 
Psalms 60:6,"Dałeś pobożnym Twoim chorągiew, by ją rozwinęli za prawdę. - Sela. "
Psalms 60:7,"Aby ocaleni byli umiłowani Twoi, niech wspomoże prawica Twoja, i wysłuchaj nas. "
Psalms 60:8,"Pan wyrzekł w świętości Swojéj: ucieszę się, podzielę Szechem a dolinę Sukoth pomierzę. "
Psalms 60:9,"Mój Gilead i mój Menasse, a Efraim twierdzą główną moją; Jehuda berłem mojém. "
Psalms 60:10,"Moab miską do umywania mojego, na Edom rzucam obuwie moje; nademną Filisteo tryumfuj. "
Psalms 60:11,"Kto wprowadzi mnie do miasta obronnego, kto mnie powiedzie do Edomu? "
Psalms 60:12,"Czyliż nie Ty, Panie, któryś porzucił nas, a nie występowałeś Panie wśród zastępów naszych. "
Psalms 60:13,"Użycz nam pomocy przeciw wrogowi, bo zawodna pomoc ludzka. "
Psalms 60:14,"Z Panem dokonamy przewagi, a On zdepcze wrogi nasze. "
Psalms 61:1,"Przewodnikowi chóru, przy towarzyszeniu instrumentów smyczkowych. Dawida. "
Psalms 61:2,"Słuchaj Panie błagania mojego, bacz na modlitwę moję. "
Psalms 61:3,"Z krańca ziemi do Ciebie wołam, w zwątpieniu serca mego; na opokę niedostępną dla mnie, wprowadź mnie. "
Psalms 61:4,"Wszak byłeś schronieniem mi, basztą potężną wobec wroga. "
Psalms 61:5,"Niech zamieszkam w namiocie Twoim wiecznie, schronię się pod osłonę skrzydeł Twoich. - Sela. "
Psalms 61:6,Bo Ty Panie wysłuchałeś ślubowania moje; oddałeś dziedzictwo czcicieli imienia Twego. 
Psalms 61:7,"Dni do dni króla przydaj; oby były lata jego, jak od pokolenia do pokolenia. "
Psalms 61:8,"Niech zasiędzie wieczyście w obliczu Pana; łaskę i prawdę ustanów, by go strzegły. "
Psalms 61:9,"I tak śpiewać będę Imię Twoje na zawsze, spełniając śluby moje dzień w dzień. "
Psalms 62:1,"Przewodnikowi chóru Jedutunów, pieśń Dawida. "
Psalms 62:2,Tylko na Panu polega dusza moja; od Niego pomoc moja. 
Psalms 62:3,"Tylko On opoką moją i zbawieniem mojém, twierdzą moją, nie zachwieję się wielce. "
Psalms 62:4,"Dopókiż napadać będziecie na męża, zabijać gromadą, jak ściana pochylona, jak mur się walący. "
Psalms 62:5,"Tak, z wysokości jego uradzili go strącić, upodobali sobie kłam; usty swojemi błogosławią, a we wnętrzu swém złorzeczą. - Sela. "
Psalms 62:6,"Wszelako na Panu polegaj duszo moja, albowiem w Nim nadzieja moja. "
Psalms 62:7,"Wszak On opoką i pomocą moją, twierdzą moją, nie zachwieję się. "
Psalms 62:8,"W Panu pomoc moja i chwała moja, opoka obrony mojéj; ucieczka moja u Pana. "
Psalms 62:9,"Ufaj Mu na wszelki czas; narodzie, wylewaj przed Nim serce twoje, Pan ucieczką dla nas. - Sela. "
Psalms 62:10,"Wszak marnością syny ludzkie, zawodni synowie mężów; na wagach pomieszczeni, są marnością zarówno. "
Psalms 62:11,"Nie ufajcie w krzywdę, a grabieżą nie łudźcie się; mienie gdy wzrasta nie zważajcie na to. "
Psalms 62:12,"Raz powiedział Pan, a dwakroć to słyszałem, że potęga u Pana. "
Psalms 62:13,"I u Ciebie Panie, miłosierdzie, bo Ty płacisz człowiekowi wedle uczynków jego. "
Psalms 63:1,"Pieśń Dawida, gdy przebywał na puszczy Judzkiéj. "
Psalms 63:2,"Panie, Tyś Panem moim; szukam Cię, pragnie Cię dusza moja, tęskni za Tobą ciało moje, na ziemi suchéj i spragnionéj bez wody. "
Psalms 63:3,Tak w świątyni widziałem Cię; bodaj ujrzeć potęgę Twoję i chwałę Twoję. 
Psalms 63:4,Bo lepszą łaska Twoja aniżeli życie; usta moje wysławiać Cię będą. 
Psalms 63:5,"Tak, wychwalać Cię będę póki życia; w imię Twoje podniosę ręce moje. "
Psalms 63:6,"Jakoby tłuszczem i tukiem nasyca się dusza moja, a wargami radosnemi sławią usta moje. "
Psalms 63:7,"Gdy wspominam Cię na łożu mojém, podczas straży nocnych rozmyślam o Tobie. "
Psalms 63:8,"Bo byłeś pomocą moją, a w cieniu skrzydeł Twoich radowałem się. "
Psalms 63:9,"Przylgnęła dusza moja do Ciebie, mnie wspiera prawica Twoja. "
Psalms 63:10,"A oni, którzy na zagubę szukają duszy mojéj, zapadną w głębie ziemi. "
Psalms 63:11,"Porazi ich mieczem, pastwą szakali się staną. "
Psalms 63:12,"A król weselić się będzie w Panu, chlubić się będzie każdy, który zaprzysiągł mu; bo zamknięte będą usta kłamców. "
Psalms 64:1,Przewodnikowi chóru. Psalm Dawida. 
Psalms 64:2,"Słuchaj Panie głosu mojego, gdy błagam; od obawy wroga ustrzeż życie moje. "
Psalms 64:3,"Ukryj mnie przed spiskiem złych, przed zaburzeniem złoczyńców. "
Psalms 64:4,"Którzy zaostrzyli niby miecz język swój, nałożyli strzałę swoję: słowo goryczy. "
Psalms 64:5,"Aby ugodzić w skrytości niewinnego, znienacka ugodzić weń; a nie boją się. "
Psalms 64:6,"Utwierdzają się w zamyśle złym, zmawiają się jakby ukryć sidła; powiadają, któż spostrzeże je. "
Psalms 64:7,"Ukrywają niegodziwości, spełniliśmy zamysł uknuty; we wnętrzu każdego, w sercu głęboko. "
Psalms 64:8,"I ugodził ich Pan strzałą, nagłą była ich klęska. "
Psalms 64:9,"Do upadku ich wiedzie własny język, wzdrygają się wszyscy, którzy widzą ich. "
Psalms 64:10,"I przestraszyli się wszyscy ludzie, i opowiadają zrządzenie Pana, a sprawę Jego rozważają. "
Psalms 64:11,"Raduje się sprawiedliwy w Bogu i polega na Nim, i chlubią się wszyscy prawego serca. "
Psalms 65:1,"Przewodnikowi chóru. Psalm Dawida, śpiew. "
Psalms 65:2,"Ciebie oczekuje chwała Panie, na Cyonie, i Tobie spełnia się ślub. "
Psalms 65:3,"Który słuchasz modlitwy, do Ciebie wszelkie ciało przybiega. "
Psalms 65:4,"Sprawy grzeszne owładnęły mną, występki nasze, Ty odpuściłeś je. "
Psalms 65:5,"Szczęsny, kogo wybierasz i zbliżasz, kto zamieszka w przedsieniach Twoich. My nasycim się dobrem domu Twojego, świętego przybytku Twojego. "
Psalms 65:6,"Cudami w sprawiedliwości nam odpowiedziałeś, Panie pomocy naszéj, nadziejo wszystkich krańców ziemi i mórz dalekich. "
Psalms 65:7,"Utwierdzasz góry mocą Twoją, przepasany potęgą. "
Psalms 65:8,"Uciszasz szum mórz, szum ich bałwanów i wrzenie narodów. "
Psalms 65:9,A drżą mieszkańcy kresów przed znamionami Twojemi; krańce wschodu i zachodu rozweselasz. 
Psalms 65:10,"Nawiedziłeś ziemię i zrosiłeś ją, szczodrze ją wzbogaciłeś, strumień Pański pełen wody; przygotowujesz zboże ich, bo tak urządziłeś ją. "
Psalms 65:11,"Zagony jéj skropiłeś, obniżyłeś bruzdy jéj; ulewami spulchniłeś ją, plon jéj pobłogosławiłeś. "
Psalms 65:12,Uwieńczyłeś rok dobrocią Twoją; drogi Twoje kapią obfitością. 
Psalms 65:13,"Wybujały pastwiska puszczy, a roskoszą wzgórza się opasują. "
Psalms 65:14,"Pokrywają się błonia owcami, a doliny zasuły się zbożem; okrzykują i śpiewają. "
Psalms 66:1,"Przewodnikowi chóru. Pieśń, psalm. Zaśpiewaj Panu cała ziemio. "
Psalms 66:2,"Śpiewajcie chwałę imienia Jego, oddajcie chwałę sławie Jego. "
Psalms 66:3,Rzeczcie Panu: jak wspaniałe dzieła Twoje; dla wielkiéj potęgi Twojéj schlebiają Ci wrogi Twoje. 
Psalms 66:4,"Cała ziemia korzy się przed Tobą i śpiewa Ci, śpiewa imię Twoje. - Sela. "
Psalms 66:5,Pójdźcie i zobaczcie dzieła Pańskie; wspaniały On czynami względem ludzi. 
Psalms 66:6,"Przemienił morze w ląd, rzekę przeszli pieszo; tam uradowaliśmy się w Nim. "
Psalms 66:7,"Panuje we wszechmocy Swojéj światu, oczy Jego na narody spoglądają; wiarołomni aby się nie rozzuchwalili. Sela. "
Psalms 66:8,Uwielbiajcie ludy Pana naszego i głoście sławę Jego. 
Psalms 66:9,"Który powołał dusze nasze do życia, nie dał zachwiać się nodze naszéj. "
Psalms 66:10,"Boś doświadczył nas Panie; spławiałeś nas, jak się spławia srebro. "
Psalms 66:11,"Zawiodłeś nas w paść, nałożyłeś kleszcze na biodra nasze. "
Psalms 66:12,"Ustanowiłeś człowieka głową naszą, popadliśmy w ogień i w wodę, ale wywiodłeś nas do pełni szczęścia. "
Psalms 66:13,"Wnijdę do domu Twojego z całopaleniem, uiszczę Ci śluby moje. "
Psalms 66:14,"Co wyrzekły wargi moje, a wypowiedziały usta moje w niedoli mojéj. "
Psalms 66:15,"Całopalenia tuczne złożę Ci, wraz z kadzidłem barany; przygotuję cielce i kozły. - Sela. "
Psalms 66:16,"Pójdźcie, posłuchajcie a opowiem, wszyscy bogobojni, co uczynił dla duszy mojéj. "
Psalms 66:17,"Do Niego usty mojemi wołałem, a chwała na języku moim. "
Psalms 66:18,"Niegodziwość gdybym spostrzegł w sercu mojém, nie wysłuchałby Pan. "
Psalms 66:19,"Wszelako wysłuchał Pan, baczył na głos modlitwy mojéj. "
Psalms 66:20,"Błogosławiony Pan, który nie odrzucił modlitwy mojéj, a nie usunął łaski Swojéj odemnie. "
Psalms 67:1,"Przewodnikowi chóru, przy towarzyszeniu instrumentów smyczkowych. Psalm, pieśń. "
Psalms 67:2,Pan oby zmiłował się nad nami i błogosławił nam; oby zajaśniał obliczem Swojém w pośród nas. - Sela. 
Psalms 67:3,Aby poznano na ziemi drogę Twoję; wśród wszystkich ludów pomoc Twoję. 
Psalms 67:4,"Niech wielbią Cię narody, Panie; niech wielbią Cię narody wszystkie. "
Psalms 67:5,"Niech się ucieszą i rozradują plemiona; bo sądzić będziesz narody w prawości, a plemiona ziemi poprowadzisz. Sela. "
Psalms 67:6,"Niech wielbią Cię narody, Panie; niech wielbią Cię narody wszystkie. "
Psalms 67:7,"Ziemia wydała plon swój; niech błogosławi nam Pan, Pan nasz. "
Psalms 67:8,"Niech błogosławi nam Pan, a niech boją się go wszystkie krańce ziemi. "
Psalms 68:1,"Przewodnikowi chóru Dawida. Psalm, pieśń. "
Psalms 68:2,"Powstał Pan, rozproszyły się wrogi Jego, i uciekli nieprzyjaciele Jego przed Nim. "
Psalms 68:3,"Jak się rozwiewa dym, rozwiałeś ich, jak topnieje wosk przed ogniem; nikną niegodziwi przed Panem. "
Psalms 68:4,"A sprawiedliwi cieszą się, weselą przed Panem i unoszą się radością. "
Psalms 68:5,"Śpiewajcie Panu, wysławiajcie Imię Jego; uderzcie w bębny na cześć zasiadającego w niebiosach przy imieniu Jah i radujcie się przed Nim. "
Psalms 68:6,"Ojcem sierot i sędzią wdów, Pan w Przybytku Swoim świętym. "
Psalms 68:7,"Pan, który sprowadza zabłąkanych ku domowi, wywodzi jeńców do szczęśliwości; tylko odstępcy zalegli pustynię. "
Psalms 68:8,"Panie, gdyś szedł przed ludem Twoim, gdyś kroczył przez pustkowia. - Sela. "
Psalms 68:9,"Ziemia drżała, a niebiosa rozpływały się przed Panem; jak ów Synai przed Panem, Panem Izraela. "
Psalms 68:10,"Deszcz obfity spuściłeś Panie; dziedzictwo Twoje omdlałe, Ty pokrzepiłeś je. "
Psalms 68:11,"Zastępy Twoje przebywały na niéj; przygotowałeś ją w dobroci Swojéj dla biednego, Panie. "
Psalms 68:12,Pan dał hasło; radosnych zwiastunek zastęp wielki. 
Psalms 68:13,"Królowie zastępów pierzchają, pierzchają, a mieszkanka domu dzieli łupy. "
Psalms 68:14,"Gdyście rozłożyli się pośród zagród, skrzydła gołębicy pokryte były srebrem, a loty jéj zielonawozłotym blaskiem. "
Psalms 68:15,"Gdy rozproszył Wszechmocny królów w niéj, zaśnieżyłeś na Calmonie. "
Psalms 68:16,"Góro Pana, góro Baszanu, góro piętrząca się, góro Baszanu. "
Psalms 68:17,"Czemu zawistnie spoglądacie, góry piętrzące się, na górę, którą upodobał Pan na siedlisko Swoje? Zaprawdę, Bóg zamieszka tam na wieki. "
Psalms 68:18,"Wozów Pańskich myriady, tysiące wielokrotne. Pan między niemi jak na Synaju w świętości. "
Psalms 68:19,"Wstąpiłeś na wysokość, wziąłeś jeńców, pobrałeś daninę w ludziach, i przekornych, aby się osiedlili, Boże Panie. "
Psalms 68:20,"Błogosławiony Pan, dzień w dzień opiekuje się nami; Pan pomocą naszą. - Sela. "
Psalms 68:21,"Pan nam Panem wybawienia, a u Boga Pana są od śmierci wyjścia. "
Psalms 68:22,Tak Pan zmiażdżył głowę wrogów Swoich; ciemię włochate postępującego w grzechach swoich. 
Psalms 68:23,Rzekł Pan: z Baszanu sprowadzę ich; sprowadzę z nad głębin morza. 
Psalms 68:24,"Aby brodziła noga twoja we krwi, a język psów twoich we wrogach miał udział. "
Psalms 68:25,"Widzieli pochód Twój Panie; pochód Pana mojego, króla mojego w świętości. "
Psalms 68:26,"Na czele piewcy, za nimi grajkowie, wpośród dziewic bijących w bębny. "
Psalms 68:27,"Chórami chwalcie Pana, Pana, wy z rodu Izraela. "
Psalms 68:28,"Tam Benjamin najmłodszy, zwycięzca ich; książęta Jehudy, hufce ich, książęta Zebulun, książęta Naftali. "
Psalms 68:29,"Ustanowił Pan twój potęgę twoję; utwierdź Panie, coś zdziałał dla nas. "
Psalms 68:30,"Do przybytku Twojego nad Jeruzalem, Tobie przynoszą królowie dary. "
Psalms 68:31,"Rozgromiłeś zwierzę sitowia, gromadę byków wśród cieląt ludów, że pełzają ze sztabami srebra; rozproszył narody bojów żądne. "
Psalms 68:32,Przychodzą potężni z Egiptu; ziemia Kusz wyciąga ręce swe do Pana. 
Psalms 68:33,"Królestwa ziemi, śpiewajcie Panu, wysławiajcie Pana. - Sela. "
Psalms 68:34,"Który unosi się w niebiosach niebios odwiecznych; oto rozległ się głos Jego, głos potężny. "
Psalms 68:35,"Oddajcie sławę Panu; wśród Izraela majestat Jego, a potęga Jego w obłokach. "
Psalms 68:36,Wspaniałyś Panie w świątyniach Twoich; Pan Izraela On daje siłę i potęgę narodowi; błogosławiony Pan. 
Psalms 69:1,Przewodnikowi chóru na sześć głosów. Od Dawida. 
Psalms 69:2,"Wspomóż mię Panie, bo doszły wody aż do zagrożenia życiu. "
Psalms 69:3,"Ugrzązłem w bagnie bezdenném, a niemasz oparcia; dostałem się w głębie wód, a prąd uniósł mnie. "
Psalms 69:4,"Znużyłem się wołając, zaschło gardło moje; omdlały oczy moje wyglądając Pana mojego. "
Psalms 69:5,"Liczniejsi niż włosy głowy mojéj są nienawidzący mnie daremnie, wzmogli się ciemięzcy moi, wrogi moje bez powodu; czegom nie zagrabił nigdy, mam zwrócić. "
Psalms 69:6,"Panie Ty znasz nieroztropność moję, a winy moje przed Tobą nie tajne. "
Psalms 69:7,"Niechaj nie powstydzą się przezemnie ufający Ci Panie, Boże zastępów; niech nie zarumienią się przezemnie szukający Cię, Panie Izraela. "
Psalms 69:8,Wszak dla Ciebie znosiłem szyderstwo; okrył rumieniec oblicze moje. 
Psalms 69:9,Obcym się stałem braciom moim; i nieznanym dla synów matki mojéj. 
Psalms 69:10,Bo gorliwość dla domu Twego trawiła mnie; a szyderstwa urągających Tobie spadały na mnie. 
Psalms 69:11,I wypłakałem poszcząc duszę moję; a było to na urągowisko dla mnie. 
Psalms 69:12,I włożyłem miasto szaty wór; i stałem się im przysłowiem. 
Psalms 69:13,Rozpowiadają o mnie przesiadujący w bramach i śpiewki pijanych. 
Psalms 69:14,"A ja - modlitwa moja do Ciebie Boże, w porę łaski Panie; w wielkiém miłosierdziu Twojém, odpowiedz mi ziszczeniem pomocy Twojéj. "
