Talmud		Rambam		SMG		ShuA		Tur		Talmud	Rambam	SMG	ShuA	Tur	Comments					
6a.2		שביתת יום טוב	1.23	לאוין	75	א"ח	496.2	א"ח	496	http://www.sefaria.org/Beitzah.6a.2	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.1.23	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.496.2	sefaria.org/Tur,_Orach_Chaim.496		Beitzah.6a.2	Mishneh_Torah,_Rest_on_a_Holiday.1.23	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.496.2	Tur,_Orach_Chaim.496
6a.2						א"ח	526.1	א"ח	526	http://www.sefaria.org/Beitzah.6a.2			sefaria.org/Shulchan_Arukh,_Orach_Chayim.526.1	sefaria.org/Tur,_Orach_Chaim.526		Beitzah.6a.2			Shulchan_Arukh,_Orach_Chayim.526.1	Tur,_Orach_Chaim.526
6a.2		שביתת יום טוב	1.23			א"ח	526.4	א"ח	526	http://www.sefaria.org/Beitzah.6a.2	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.1.23		sefaria.org/Shulchan_Arukh,_Orach_Chayim.526.4	sefaria.org/Tur,_Orach_Chaim.526		Beitzah.6a.2	Mishneh_Torah,_Rest_on_a_Holiday.1.23		Shulchan_Arukh,_Orach_Chayim.526.4	Tur,_Orach_Chaim.526
6a.9		שביתת יום טוב	1.23			א"ח	526.1	א"ח	526	http://www.sefaria.org/Beitzah.6a.9	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.1.23		sefaria.org/Shulchan_Arukh,_Orach_Chayim.526.1	sefaria.org/Tur,_Orach_Chaim.526		Beitzah.6a.9	Mishneh_Torah,_Rest_on_a_Holiday.1.23		Shulchan_Arukh,_Orach_Chayim.526.1	Tur,_Orach_Chaim.526
6a.9						א"ח	526.4	א"ח	526	http://www.sefaria.org/Beitzah.6a.9			sefaria.org/Shulchan_Arukh,_Orach_Chayim.526.4	sefaria.org/Tur,_Orach_Chaim.526		Beitzah.6a.9			Shulchan_Arukh,_Orach_Chayim.526.4	Tur,_Orach_Chaim.526
6a.11		שביתת יום טוב	1.23			א"ח	526.1	א"ח	526	http://www.sefaria.org/Beitzah.6a.11	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.1.23		sefaria.org/Shulchan_Arukh,_Orach_Chayim.526.1	sefaria.org/Tur,_Orach_Chaim.526		Beitzah.6a.11	Mishneh_Torah,_Rest_on_a_Holiday.1.23		Shulchan_Arukh,_Orach_Chayim.526.1	Tur,_Orach_Chaim.526
6a.11						א"ח	526.4	א"ח	526	http://www.sefaria.org/Beitzah.6a.11			sefaria.org/Shulchan_Arukh,_Orach_Chayim.526.4	sefaria.org/Tur,_Orach_Chaim.526		Beitzah.6a.11			Shulchan_Arukh,_Orach_Chayim.526.4	Tur,_Orach_Chaim.526
6a.20		שביתת יום טוב	6.11	לאוין	75	א"ח	527.22	א"ח	527	http://www.sefaria.org/Beitzah.6a.20	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.6.11	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.527.22	sefaria.org/Tur,_Orach_Chaim.527		Beitzah.6a.20	Mishneh_Torah,_Rest_on_a_Holiday.6.11	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.527.22	Tur,_Orach_Chaim.527
6a.20		שביתת יום טוב	6.13						0	http://www.sefaria.org/Beitzah.6a.20	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.6.13					Beitzah.6a.20	Mishneh_Torah,_Rest_on_a_Holiday.6.13			
6a.20		עירובין	8.15						0	http://www.sefaria.org/Beitzah.6a.20	sefaria.org/Mishneh_Torah,_Eruvin.8.15					Beitzah.6a.20	Mishneh_Torah,_Eruvin.8.15			
6a.22		שביתת יום טוב	6.11	לאוין	75	א"ח	527.22	א"ח	527	http://www.sefaria.org/Beitzah.6a.22	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.6.11	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.527.22	sefaria.org/Tur,_Orach_Chaim.527		Beitzah.6a.22	Mishneh_Torah,_Rest_on_a_Holiday.6.11	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.527.22	Tur,_Orach_Chaim.527
6a.22		שביתת יום טוב	6.13						0	http://www.sefaria.org/Beitzah.6a.22	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.6.13					Beitzah.6a.22	Mishneh_Torah,_Rest_on_a_Holiday.6.13			
6a.22		עירובין	8.15						0	http://www.sefaria.org/Beitzah.6a.22	sefaria.org/Mishneh_Torah,_Eruvin.8.15					Beitzah.6a.22	Mishneh_Torah,_Eruvin.8.15			
6a.39		מאכלות אסורות	5.15			י"ד	13.3	י"ד	13	http://www.sefaria.org/Beitzah.6a.39	sefaria.org/Mishneh_Torah,_Forbidden_Foods.5.15		sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.13.3	sefaria.org/Tur,_Yoreh_Deah.13		Beitzah.6a.39	Mishneh_Torah,_Forbidden_Foods.5.15		Shulchan_Arukh,_Yoreh_De'ah.13.3	Tur,_Yoreh_Deah.13
6a.39						י"ד	79.3	י"ד	79	http://www.sefaria.org/Beitzah.6a.39			sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.79.3	sefaria.org/Tur,_Yoreh_Deah.79		Beitzah.6a.39			Shulchan_Arukh,_Yoreh_De'ah.79.3	Tur,_Yoreh_Deah.79
6b.13		שביתת יום טוב	2.1	לאוין	75	א"ח	498.5	א"ח	498	http://www.sefaria.org/Beitzah.6b.13	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.2.1	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.498.5	sefaria.org/Tur,_Orach_Chaim.498		Beitzah.6b.13	Mishneh_Torah,_Rest_on_a_Holiday.2.1	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.498.5	Tur,_Orach_Chaim.498
6b.13		שביתת יום טוב	2.1	לאוין	75	א"ח	513.8	א"ח	513	http://www.sefaria.org/Beitzah.6b.13	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.2.1	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.513.8	sefaria.org/Tur,_Orach_Chaim.513		Beitzah.6b.13	Mishneh_Torah,_Rest_on_a_Holiday.2.1	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.513.8	Tur,_Orach_Chaim.513
6b.18		מאכלות אסורות	3.10			י"ד	15.1	י"ד	15	http://www.sefaria.org/Beitzah.6b.18	sefaria.org/Mishneh_Torah,_Forbidden_Foods.3.10		sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.15.1	sefaria.org/Tur,_Yoreh_Deah.15		Beitzah.6b.18	Mishneh_Torah,_Forbidden_Foods.3.10		Shulchan_Arukh,_Yoreh_De'ah.15.1	Tur,_Yoreh_Deah.15
6b.27		מאכלות אסורות	9.5	לאוין	132	י"ד	87.5	י"ד	87	http://www.sefaria.org/Beitzah.6b.27	sefaria.org/Mishneh_Torah,_Forbidden_Foods.9.5	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.132	sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.87.5	sefaria.org/Tur,_Yoreh_Deah.87		Beitzah.6b.27	Mishneh_Torah,_Forbidden_Foods.9.5	Sefer_Mitzvot_Gadol,_Volume_One.132	Shulchan_Arukh,_Yoreh_De'ah.87.5	Tur,_Yoreh_Deah.87
6b.32		שביתת יום טוב	1.20	לאוין	65	א"ח	513.7	א"ח	513	http://www.sefaria.org/Beitzah.6b.32	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.1.20	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.65	sefaria.org/Shulchan_Arukh,_Orach_Chayim.513.7	sefaria.org/Tur,_Orach_Chaim.513		Beitzah.6b.32	Mishneh_Torah,_Rest_on_a_Holiday.1.20	Sefer_Mitzvot_Gadol,_Volume_One.65	Shulchan_Arukh,_Orach_Chayim.513.7	Tur,_Orach_Chaim.513
7a.21						א"ח	513.6	א"ח	513	http://www.sefaria.org/Beitzah.7a.21			sefaria.org/Shulchan_Arukh,_Orach_Chayim.513.6	sefaria.org/Tur,_Orach_Chaim.513		Beitzah.7a.21			Shulchan_Arukh,_Orach_Chayim.513.6	Tur,_Orach_Chaim.513
7a.28		שאר אבות הטומאות	3.10						0	http://www.sefaria.org/Beitzah.7a.28	sefaria.org/Mishneh_Torah,_Other_Sources_of_Defilement.3.10					Beitzah.7a.28	Mishneh_Torah,_Other_Sources_of_Defilement.3.10			
7a.59						א"ח	513.6	א"ח	513	http://www.sefaria.org/Beitzah.7a.59			sefaria.org/Shulchan_Arukh,_Orach_Chayim.513.6	sefaria.org/Tur,_Orach_Chaim.513		Beitzah.7a.59			Shulchan_Arukh,_Orach_Chayim.513.6	Tur,_Orach_Chaim.513
7b.2						א"ח	513.6	א"ח	513	http://www.sefaria.org/Beitzah.7b.2			sefaria.org/Shulchan_Arukh,_Orach_Chayim.513.6	sefaria.org/Tur,_Orach_Chaim.513		Beitzah.7b.2			Shulchan_Arukh,_Orach_Chayim.513.6	Tur,_Orach_Chaim.513
7b.7						א"ח	513.6	א"ח	513	http://www.sefaria.org/Beitzah.7b.7			sefaria.org/Shulchan_Arukh,_Orach_Chayim.513.6	sefaria.org/Tur,_Orach_Chaim.513		Beitzah.7b.7			Shulchan_Arukh,_Orach_Chayim.513.6	Tur,_Orach_Chaim.513
7b.11		רוצח ושמירת נפש	11.8					י"ד	116	http://www.sefaria.org/Beitzah.7b.11	sefaria.org/Mishneh_Torah,_Murderer_and_the_Preservation_of_Life.11.8			sefaria.org/Tur,_Yoreh_Deah.116		Beitzah.7b.11	Mishneh_Torah,_Murderer_and_the_Preservation_of_Life.11.8			Tur,_Yoreh_Deah.116
7b.61		שחיטה	14.14	עשין	64	י"ד	28.5	י"ד	28	http://www.sefaria.org/Beitzah.7b.61	sefaria.org/Mishneh_Torah,_Ritual_Slaughter.14.14	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.64	sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.28.5	sefaria.org/Tur,_Yoreh_Deah.28		Beitzah.7b.61	Mishneh_Torah,_Ritual_Slaughter.14.14	Sefer_Mitzvot_Gadol,_Volume_Two.64	Shulchan_Arukh,_Yoreh_De'ah.28.5	Tur,_Yoreh_Deah.28
7b.68		שביתת יום טוב	2.19	לאוין	75	א"ח	498.14	א"ח	498	http://www.sefaria.org/Beitzah.7b.68	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.2.19	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.498.14	sefaria.org/Tur,_Orach_Chaim.498		Beitzah.7b.68	Mishneh_Torah,_Rest_on_a_Holiday.2.19	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.498.14	Tur,_Orach_Chaim.498
8a.1		שביתת יום טוב	2.18	לאוין	75	א"ח	498.14	א"ח	498	http://www.sefaria.org/Beitzah.8a.1	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.2.18	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.498.14	sefaria.org/Tur,_Orach_Chaim.498		Beitzah.8a.1	Mishneh_Torah,_Rest_on_a_Holiday.2.18	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.498.14	Tur,_Orach_Chaim.498
8a.4		שבת	1.17						0	http://www.sefaria.org/Beitzah.8a.4	sefaria.org/Mishneh_Torah,_Sabbath.1.17					Beitzah.8a.4	Mishneh_Torah,_Sabbath.1.17			
8a.11		שביתת יום טוב	2.18	לאוין	75	א"ח	498.15	א"ח	498	http://www.sefaria.org/Beitzah.8a.11	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.2.18	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.498.15	sefaria.org/Tur,_Orach_Chaim.498		Beitzah.8a.11	Mishneh_Torah,_Rest_on_a_Holiday.2.18	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.498.15	Tur,_Orach_Chaim.498
8a.15						א"ח	498.16	א"ח	498	http://www.sefaria.org/Beitzah.8a.15			sefaria.org/Shulchan_Arukh,_Orach_Chayim.498.16	sefaria.org/Tur,_Orach_Chaim.498		Beitzah.8a.15			Shulchan_Arukh,_Orach_Chayim.498.16	Tur,_Orach_Chaim.498
8a.17		שביתת יום טוב	2.18			א"ח	498.17	א"ח	498	http://www.sefaria.org/Beitzah.8a.17	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.2.18		sefaria.org/Shulchan_Arukh,_Orach_Chayim.498.17	sefaria.org/Tur,_Orach_Chaim.498		Beitzah.8a.17	Mishneh_Torah,_Rest_on_a_Holiday.2.18		Shulchan_Arukh,_Orach_Chayim.498.17	Tur,_Orach_Chaim.498
8a.17		שבת	25.22			א"ח	308.38	א"ח	308	http://www.sefaria.org/Beitzah.8a.17	sefaria.org/Mishneh_Torah,_Sabbath.25.22		sefaria.org/Shulchan_Arukh,_Orach_Chayim.308.38	sefaria.org/Tur,_Orach_Chaim.308		Beitzah.8a.17	Mishneh_Torah,_Sabbath.25.22		Shulchan_Arukh,_Orach_Chayim.308.38	Tur,_Orach_Chaim.308
8a.19		שביתת יום טוב	2.18			א"ח	498.17	א"ח	498	http://www.sefaria.org/Beitzah.8a.19	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.2.18		sefaria.org/Shulchan_Arukh,_Orach_Chayim.498.17	sefaria.org/Tur,_Orach_Chaim.498		Beitzah.8a.19	Mishneh_Torah,_Rest_on_a_Holiday.2.18		Shulchan_Arukh,_Orach_Chayim.498.17	Tur,_Orach_Chaim.498
8a.19		שבת	25.22			א"ח	308.38	א"ח	308	http://www.sefaria.org/Beitzah.8a.19	sefaria.org/Mishneh_Torah,_Sabbath.25.22		sefaria.org/Shulchan_Arukh,_Orach_Chayim.308.38	sefaria.org/Tur,_Orach_Chaim.308		Beitzah.8a.19	Mishneh_Torah,_Sabbath.25.22		Shulchan_Arukh,_Orach_Chayim.308.38	Tur,_Orach_Chaim.308
8a.21		שביתת יום טוב	3.1			א"ח	498.18	א"ח	498	http://www.sefaria.org/Beitzah.8a.21	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.1		sefaria.org/Shulchan_Arukh,_Orach_Chayim.498.18	sefaria.org/Tur,_Orach_Chaim.498		Beitzah.8a.21	Mishneh_Torah,_Rest_on_a_Holiday.3.1		Shulchan_Arukh,_Orach_Chayim.498.18	Tur,_Orach_Chaim.498
8a.21		שחיטה	14.4			י"ד	28.3	י"ד	28	http://www.sefaria.org/Beitzah.8a.21	sefaria.org/Mishneh_Torah,_Ritual_Slaughter.14.4		sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.28.3	sefaria.org/Tur,_Yoreh_Deah.28		Beitzah.8a.21	Mishneh_Torah,_Ritual_Slaughter.14.4		Shulchan_Arukh,_Yoreh_De'ah.28.3	Tur,_Yoreh_Deah.28
8b.15		שביתת יום טוב	1.2	עשין	33				0	http://www.sefaria.org/Beitzah.8b.15	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.1.2	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.33				Beitzah.8b.15	Mishneh_Torah,_Rest_on_a_Holiday.1.2	Sefer_Mitzvot_Gadol,_Volume_Two.33		
8b.15				עשין	38					http://www.sefaria.org/Beitzah.8b.15		sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.38								
8b.15				עשין	74					http://www.sefaria.org/Beitzah.8b.15		sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.74								
8b.31		שביתת יום טוב	3.1			א"ח	498.18	א"ח	498	http://www.sefaria.org/Beitzah.8b.31	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.1		sefaria.org/Shulchan_Arukh,_Orach_Chayim.498.18	sefaria.org/Tur,_Orach_Chaim.498		Beitzah.8b.31	Mishneh_Torah,_Rest_on_a_Holiday.3.1		Shulchan_Arukh,_Orach_Chayim.498.18	Tur,_Orach_Chaim.498
8b.42		שביתת יום טוב	3.2			א"ח	498.19	א"ח	498	http://www.sefaria.org/Beitzah.8b.42	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.2		sefaria.org/Shulchan_Arukh,_Orach_Chayim.498.19	sefaria.org/Tur,_Orach_Chaim.498		Beitzah.8b.42	Mishneh_Torah,_Rest_on_a_Holiday.3.2		Shulchan_Arukh,_Orach_Chayim.498.19	Tur,_Orach_Chaim.498
8b.44		שביתת יום טוב	3.2			א"ח	498.19	א"ח	498	http://www.sefaria.org/Beitzah.8b.44	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.2		sefaria.org/Shulchan_Arukh,_Orach_Chayim.498.19	sefaria.org/Tur,_Orach_Chaim.498		Beitzah.8b.44	Mishneh_Torah,_Rest_on_a_Holiday.3.2		Shulchan_Arukh,_Orach_Chayim.498.19	Tur,_Orach_Chaim.498
8b.49		שביתת יום טוב	3.2			א"ח	498.20	א"ח	498	http://www.sefaria.org/Beitzah.8b.49	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.2		sefaria.org/Shulchan_Arukh,_Orach_Chayim.498.20	sefaria.org/Tur,_Orach_Chaim.498		Beitzah.8b.49	Mishneh_Torah,_Rest_on_a_Holiday.3.2		Shulchan_Arukh,_Orach_Chayim.498.20	Tur,_Orach_Chaim.498
9a.3		שביתת יום טוב	3.8	לאוין	75	א"ח	506.3	א"ח	506	http://www.sefaria.org/Beitzah.9a.3	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.8	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.506.3	sefaria.org/Tur,_Orach_Chaim.506		Beitzah.9a.3	Mishneh_Torah,_Rest_on_a_Holiday.3.8	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.506.3	Tur,_Orach_Chaim.506
9a.6		ביכורים ושאר מתנות כהונה שבגבולין	5.12			י"ד	323	י"ד	323	http://www.sefaria.org/Beitzah.9a.6	sefaria.org/Mishneh_Torah,_First_Fruits_and_other_Gifts_to_Priests_Outside_the_Sanctuary.5.12		sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.323	sefaria.org/Tur,_Yoreh_Deah.323		Beitzah.9a.6	Mishneh_Torah,_First_Fruits_and_other_Gifts_to_Priests_Outside_the_Sanctuary.5.12		Shulchan_Arukh,_Yoreh_De'ah.323	Tur,_Yoreh_Deah.323
9a.12		שביתת יום טוב	5.4			א"ח	518.4	א"ח	518	http://www.sefaria.org/Beitzah.9a.12	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.5.4		sefaria.org/Shulchan_Arukh,_Orach_Chayim.518.4	sefaria.org/Tur,_Orach_Chaim.518		Beitzah.9a.12	Mishneh_Torah,_Rest_on_a_Holiday.5.4		Shulchan_Arukh,_Orach_Chayim.518.4	Tur,_Orach_Chaim.518
9a.15		שביתת יום טוב	5.4			א"ח	518.4	א"ח	518	http://www.sefaria.org/Beitzah.9a.15	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.5.4		sefaria.org/Shulchan_Arukh,_Orach_Chayim.518.4	sefaria.org/Tur,_Orach_Chaim.518		Beitzah.9a.15	Mishneh_Torah,_Rest_on_a_Holiday.5.4		Shulchan_Arukh,_Orach_Chayim.518.4	Tur,_Orach_Chaim.518
9a.19		שבת	22.20	לאוין	65	א"ח	301.45	א"ח	301	http://www.sefaria.org/Beitzah.9a.19	sefaria.org/Mishneh_Torah,_Sabbath.22.20	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.65	sefaria.org/Shulchan_Arukh,_Orach_Chayim.301.45	sefaria.org/Tur,_Orach_Chaim.301		Beitzah.9a.19	Mishneh_Torah,_Sabbath.22.20	Sefer_Mitzvot_Gadol,_Volume_One.65	Shulchan_Arukh,_Orach_Chayim.301.45	Tur,_Orach_Chaim.301
9a.19		שביתת יום טוב	5.4						0	http://www.sefaria.org/Beitzah.9a.19	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.5.4					Beitzah.9a.19	Mishneh_Torah,_Rest_on_a_Holiday.5.4			
9a.21		שבת	22.20	לאוין	65	א"ח	301.45	א"ח	301	http://www.sefaria.org/Beitzah.9a.21	sefaria.org/Mishneh_Torah,_Sabbath.22.20	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.65	sefaria.org/Shulchan_Arukh,_Orach_Chayim.301.45	sefaria.org/Tur,_Orach_Chaim.301		Beitzah.9a.21	Mishneh_Torah,_Sabbath.22.20	Sefer_Mitzvot_Gadol,_Volume_One.65	Shulchan_Arukh,_Orach_Chayim.301.45	Tur,_Orach_Chaim.301
9a.21		שביתת יום טוב	5.4			א"ח	618.4	א"ח	618	http://www.sefaria.org/Beitzah.9a.21	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.5.4		sefaria.org/Shulchan_Arukh,_Orach_Chayim.618.4	sefaria.org/Tur,_Orach_Chaim.618		Beitzah.9a.21	Mishneh_Torah,_Rest_on_a_Holiday.5.4		Shulchan_Arukh,_Orach_Chayim.618.4	Tur,_Orach_Chaim.618
9b.9		שבת	26.7						0	http://www.sefaria.org/Beitzah.9b.9	sefaria.org/Mishneh_Torah,_Sabbath.26.7					Beitzah.9b.9	Mishneh_Torah,_Sabbath.26.7			
9b.9		שביתת יום טוב	5.4						0	http://www.sefaria.org/Beitzah.9b.9	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.5.4					Beitzah.9b.9	Mishneh_Torah,_Rest_on_a_Holiday.5.4			
10a.42		שביתת יום טוב	2.5			א"ח	497.10	א"ח	497	http://www.sefaria.org/Beitzah.10a.42	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.2.5		sefaria.org/Shulchan_Arukh,_Orach_Chayim.497.10	sefaria.org/Tur,_Orach_Chaim.497		Beitzah.10a.42	Mishneh_Torah,_Rest_on_a_Holiday.2.5		Shulchan_Arukh,_Orach_Chayim.497.10	Tur,_Orach_Chaim.497
10a.52		טומאת מת	7.2	עשין	238	י"ד	371.4	י"ד	371	http://www.sefaria.org/Beitzah.10a.52	sefaria.org/Mishneh_Torah,_Defilement_by_a_Corpse.7.2	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.238	sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.371.4	sefaria.org/Tur,_Yoreh_Deah.371		Beitzah.10a.52	Mishneh_Torah,_Defilement_by_a_Corpse.7.2	Sefer_Mitzvot_Gadol,_Volume_Two.238	Shulchan_Arukh,_Yoreh_De'ah.371.4	Tur,_Yoreh_Deah.371
10a.56		טומאת מת	7.2	עשין	238	י"ד	371.4	י"ד	371	http://www.sefaria.org/Beitzah.10a.56	sefaria.org/Mishneh_Torah,_Defilement_by_a_Corpse.7.2	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.238	sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.371.4	sefaria.org/Tur,_Yoreh_Deah.371		Beitzah.10a.56	Mishneh_Torah,_Defilement_by_a_Corpse.7.2	Sefer_Mitzvot_Gadol,_Volume_Two.238	Shulchan_Arukh,_Yoreh_De'ah.371.4	Tur,_Yoreh_Deah.371
10a.66		שביתת יום טוב	2.5			א"ח	497.10	א"ח	497	http://www.sefaria.org/Beitzah.10a.66	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.2.5		sefaria.org/Shulchan_Arukh,_Orach_Chayim.497.10	sefaria.org/Tur,_Orach_Chaim.497		Beitzah.10a.66	Mishneh_Torah,_Rest_on_a_Holiday.2.5		Shulchan_Arukh,_Orach_Chayim.497.10	Tur,_Orach_Chaim.497
10b.9		שביתת יום טוב	2.6			א"ח	497.12	א"ח	497	http://www.sefaria.org/Beitzah.10b.9	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.2.6		sefaria.org/Shulchan_Arukh,_Orach_Chayim.497.12	sefaria.org/Tur,_Orach_Chaim.497		Beitzah.10b.9	Mishneh_Torah,_Rest_on_a_Holiday.2.6		Shulchan_Arukh,_Orach_Chayim.497.12	Tur,_Orach_Chaim.497
10b.14		גזילה ואבידה	15.18			ח"מ	260.8	ח"מ	260	http://www.sefaria.org/Beitzah.10b.14	sefaria.org/Mishneh_Torah,_Robbery_and_Lost_Property.15.18		sefaria.org/Shulchan_Arukh,_Choshen_Mishpat.260.8	sefaria.org/Tur,_Choshen_Mishpat.260		Beitzah.10b.14	Mishneh_Torah,_Robbery_and_Lost_Property.15.18		Shulchan_Arukh,_Choshen_Mishpat.260.8	Tur,_Choshen_Mishpat.260
10b.14		רוצח ושמירת נפש	9.7						0	http://www.sefaria.org/Beitzah.10b.14	sefaria.org/Mishneh_Torah,_Murderer_and_the_Preservation_of_Life.9.7					Beitzah.10b.14	Mishneh_Torah,_Murderer_and_the_Preservation_of_Life.9.7			
10b.17		שביתת יום טוב	2.6			א"ח	497.12	א"ח	497	http://www.sefaria.org/Beitzah.10b.17	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.2.6		sefaria.org/Shulchan_Arukh,_Orach_Chayim.497.12	sefaria.org/Tur,_Orach_Chaim.497		Beitzah.10b.17	Mishneh_Torah,_Rest_on_a_Holiday.2.6		Shulchan_Arukh,_Orach_Chayim.497.12	Tur,_Orach_Chaim.497
10b.19		שביתת יום טוב	2.6			א"ח	497.13	א"ח	497	http://www.sefaria.org/Beitzah.10b.19	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.2.6		sefaria.org/Shulchan_Arukh,_Orach_Chayim.497.13	sefaria.org/Tur,_Orach_Chaim.497		Beitzah.10b.19	Mishneh_Torah,_Rest_on_a_Holiday.2.6		Shulchan_Arukh,_Orach_Chayim.497.13	Tur,_Orach_Chaim.497
10b.25		מעשר שני ונטע רבעי	6.3						0	http://www.sefaria.org/Beitzah.10b.25	sefaria.org/Mishneh_Torah,_Second_Tithes_and_Fourth_Year's_Fruit.6.3					Beitzah.10b.25	Mishneh_Torah,_Second_Tithes_and_Fourth_Year's_Fruit.6.3			
10b.28		מעשר שני ונטע רבעי	6.3						0	http://www.sefaria.org/Beitzah.10b.28	sefaria.org/Mishneh_Torah,_Second_Tithes_and_Fourth_Year's_Fruit.6.3					Beitzah.10b.28	Mishneh_Torah,_Second_Tithes_and_Fourth_Year's_Fruit.6.3			
11a.2		שביתת יום טוב	2.6			א"ח	497.14	א"ח	497	http://www.sefaria.org/Beitzah.11a.2	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.2.6		sefaria.org/Shulchan_Arukh,_Orach_Chayim.497.14	sefaria.org/Tur,_Orach_Chaim.497		Beitzah.11a.2	Mishneh_Torah,_Rest_on_a_Holiday.2.6		Shulchan_Arukh,_Orach_Chayim.497.14	Tur,_Orach_Chaim.497
