מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
250,"שבי' א, ד (לג ע""ב, 37)",אין חורשין,,"מ' שבי' א, ב",,,,
260,"שבי' א, ה (לג ע""ב, 39)",דרבי ישמעאל,,,"שק' מז ע""ד",,,
270,"שבי' א, ו (לג ע""ב, 40)",אילנות של,,"ת' שבי' א, א (7:165)",,,,
290,"שבי' א, ז (לג ע""ב, 44)",רבי זעירא,,,"סוכה נד ע""ב",,,
300,"שבי' א, ז (לג ע""ב, 44)",ערבה,,"ת' סוכה ג, א (4:266)",,"סוכה לד ע""א; סוכה מד ע""א; תע' ג ע""א; מ""ק ג ע""ב; זב' קי ע""ב",,
310,"שבי' א, ז (לג ע""ב, 45)",וערבי נחל,"ויקרא כג, מ",,,,,
320,"שבי' א, ז (לג ע""ב, 48)",בשיני ונסכיהם,,,"ר""ה נז ע""ב; פד""כ 432; פס""ר נספח (רב ע""ב)","שבת קג ע""ב; תע' ב ע""ב",,ז
330,"שבי' א, ז (לג ע""ב, 48)",ונסכיהם,"במדבר כט, יט",,,,,
340,"שבי' א, ז (לג ע""ב, 48)",ונסכיה,"במדבר כט, לא",,,,,
350,"שבי' א, ז (לג ע""ב, 48)",כמשפטם,"במדבר כט, לג",,,,,
370,"שבי' א, ז (לג ע""ב, 52)",רבי יוסי,,,"שבת ג ע""ד",,"וש""נ",
380,"שבי' א, ז (לג ע""ב, 55)",כי לא,"דברים לב, מז",,,,,
390,"שבי' א, ז (לג ע""ב, 56)",כי היא,"דברים לב, מז",,,,,
400,"שבי' א, ז (לג ע""ב, 57)",רבי יוחנן,,,"סוכה נד ע""ב; ע""ז מג ע""ד",,,
410,"שבי' א, ז (לג ע""ב, 59)",נטיעה מעין,,"ת' שבי' א, ב (10:165)",,,,
420,"שבי' א, ז (לג ע""ב, 63)",שדה קנים,,"ת' שבי' א, ב (11:166)",,,,
165,"שבי' א, ב (לג ע""ב, 7)",בעשויין צוב',,,"הש' ער' כב ע""ג (59)","ב""ב פג ע""ב",,
440,"שבי' א, ח (לג ע""ג, 5)",שלשה קישואין,,"ת' שבי' א, ג (11:166)",,,,
900,"שבי' ג, א (לד ע""ג, 9)",מוכרין ומוציאין,,"ת' שבי' א, ד (17:166)",,,,
890,"שבי' ג, א (לד ע""ג, 8)",באיסור שני,,"הש' ת' שבי' א, א (5:165)","הש' כל' לא ע""ב; שבי' לג ע""א (44); שבי' לד ע""ד (20)",,,
910,"שבי' ג, א (לד ע""ג, 17)",אין מוסיפין,,"ת' שבי' ב, יד (54:173)",,,,
920,"שבי' ג, א (לד ע""ג, 18)",מוסיפין על,,"מ' שבי' ג, א",,,,
930,"שבי' ג, ב (לד ע""ג, 22)",ובלבד שלא,,"ת' שבי' ב, יד (56:173)",,,,
940,"שבי' ג, ב (לד ע""ג, 24)",פתר לה,,,"מ""ק פ ע""ב",,,
