מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
00970,"ער' ב, א (כ ע""א, 37)",חצר שהיא,,"ת' ער' א, טו (47:91)",,"ער' כ ע""א",,
00980,"ער' ב, א (כ ע""א, 41)",דאיתפלגון מבוי,,,"ער' כג ע""ד (25)",,,
00990,"ער' ב, א (כ ע""א, 49)",מהו לטלטל,,"הש' ת' ער' א, טו (48:91)",,,,
01000,"ער' ב, א (כ ע""א, 49)",נימר אם,,,"הש' ער' יח ע""ד (53)",,,
01010,"ער' ב, א (כ ע""א, 51)",ישנן כעשר,,"ת' ער' א, יג (35:90)",,"ער' יט ע""ב",,
01020,"ער' ב, ג (כ ע""א, 60)",רבי שמעון,,"ת' ער' א, יג (42:91)",,,,
01030,"ער' ב, ד (כ ע""ב, 1)",וכן גשרים,,"מ' ער' ט, ד",,,,
01040,"ער' ב, ד (כ ע""ב, 3)",רבי יהודה,,,"ער' כה ע""ד (26)",,,
01050,"ער' ב, ד (כ ע""ב, 4)",בכל אתר,,,"יב' ג ע""ד",,,
01060,"ער' ב, ד (כ ע""ב, 5)",כיצד מתירין,,"ת' ער' ז, יג (51:130)",,,,
01070,"ער' ב, ד (כ ע""ב, 15)",עושין פסין,,"מ' ער' א, א",,"הש' ער' יח ע""א",,
01080,"ער' ב, ד (כ ע""ב, 16)",אבל לבור,,"מ' ער' ב, ד",,,,
01090,"ער' ב, ה (כ ע""ב, 19)",אורך החצר,"שמות כז, יח",,,,,
01100,"ער' ב, ה (כ ע""ב, 21)",שבעים ושריים,,"מ' ער' ב, ה",,,,
01110,"ער' ב, ה (כ ע""ב, 21)",ותני שמואל,,,"כל' ל ע""ג",,,
01120,"ער' ב, ה (כ ע""ב, 26)",יש כאן,,"הש' ת' ער' ד, ט (45:107)",,,,
01130,"ער' ב, ה (כ ע""ב, 35)",מבוי שקורתו,,"הש' מ' ער' א, א",,,,
01140,"ער' ב, ה (כ ע""ב, 37)",על דעתיה,,,"הש' ער' כ ע""א (52)",,,
01150,"ער' ב, ו (כ ע""ב, 40)",מחלפה שיטתיה,,,"ער' יט ע""א (44); ביצה סב ע""ג (16)",,,
01160,"ער' ב, ו (כ ע""ב, 40)",אי זהו,,"מ' ביצה ד, ב",,,,
01170,"ער' ב, ז (כ ע""ב, 45)",כלאים ברובה,,"ת' כל' ב, ו (28:210)",,,"צ""ל: ברובע",
01180,"ער' ב, ח (כ ע""ב, 49)",תמן רבנן,,"הש' מ' ער' ו, ג",,"ער' כו ע""א",,
01190,"ער' ב, ח (כ ע""ב, 53)",קנס קנסו,,,"הש' חלה ס ע""א",,הע' 1,
01200,"ער' ג, א (כ ע""ג, 46)",בכל מערבין,,"מ' ער' ז, י",,,,
01210,"ער' ג, א (כ ע""ג, 51)",מעשה ששבת,,"ת' ער' ו, ד (11:119)",,"ער' כט ע""א",,
01220,"ער' ג, א (כ ע""ג, 54)",תנינן תרין,,,"הש' כל' לא ע""ד",,הע' 1,
