מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
01960,"ביצה ה, ב (סג ע""א, 10)",ר' בשם,,,"ער' כו ע""ב",,,
01970,"ביצה ה, ב (סג ע""א, 16)",שהוא מצווה,,,"הש' שבת ז ע""ב (55)",,,
01980,"ביצה ה, ב (סג ע""א, 17)",למען ינוח,"שמות כג, יב",,,,,
01990,"ביצה ה, ב (סג ע""א, 17)",כמוך,"דברים ה, יד",,,,,
02000,"ביצה ה, ב (סג ע""א, 18)",אמר רב,,,"הש' ביצה סב ע""ג (36)",,,
02010,"ביצה ה, ב (סג ע""א, 28)",שובר אדם,"מ' שבת כב, ג",,,,,
02020,"ביצה ה, ב (סג ע""א, 29)",ויחר אף,"במדבר כד, י",,,,,
02030,"ביצה ה, ב (סג ע""א, 35)",הותרה השבת,,,"הש' שבת ה ע""ד (18)",,,
02040,"ביצה ה, ב (סג ע""א, 50)",רבי חזקיה,,,"כת' כד ע""ד; סנ' כב ע""ב","הש' ב""ק קיג ע""א",,
02050,"ביצה ה, ב (סג ע""א, 51)",לפיכך אין,,"מ' סנ' ד, א",,,,
02060,"ביצה ה, ב (סג ע""א, 54)",רבי בא,,,"תע' סד ע""ד (24); תע' סט ע""ב (43); כת' כד ע""ד",,,
02070,"ביצה ה, ב (סג ע""א, 57)",מושיב יחידים,"תהלים סב, י",,"הש' ב""ר 771; ו""ר תרמח; פד""כ 18",,,
02080,"ביצה ה, ב (סג ע""א, 59)",רבי יעקב,,,"פס' לו ע""א",,,
02090,"ביצה ה, ב (סג ע""ב, 9)",כל אילו,,,"מג' עא ע""א",,,
02100,"ביצה ה, ב (סג ע""ב, 10)",אילין אינין,,,"הש' שבת יב ע""ד",,הע' 1,
02110,"ביצה ה, ב (סג ע""ב, 12)",משחילין פירות,,"מ' ביצה ה, ב",,,,
02120,"ביצה ה, ב (סג ע""ב, 14)",מודין חכמים,,"ת' ביצה ג, יב (46:296)",,,,
02130,"ביצה ה, ב (סג ע""ב, 16)",אין בין,,"מ' מג' א, ה","מג' עא ע""א",,,
02140,"ביצה ה, ב (סג ע""ב, 19)",לחדד ראשו,,"ת' ביצה ג, טו (55:297)",,,,
02150,"ביצה ה, ב (סג ע""ב, 20)",אין משחיזי',,"מ' ביצה ג, ז",,,,
02160,"ביצה ה, ב (סג ע""ב, 21)",אמ' רב,,,"ביצה סב ע""ב",,,
02170,"ביצה ה, ב (סג ע""ב, 23)",לא תבערו,"שמות לה, ג","מדר""י 348",,,,
02180,"ביצה ה, ב (סג ע""ב, 25)",אך אשר,"שמות יב, טז",,,,,
02190,"ביצה ה, ב (סג ע""ב, 26)",בית שמאי,,"הש' מ' ביצה א, ה",,,,
02200,"ביצה ה, ג (סג ע""ב, 30)",המוסר בהמתו,,"הש' ת' ביצה ד, ו (25:301)",,,,
02210,"ביצה ה, ג (סג ע""ב, 31)",אמר רבי,,,"מע""ש נג ע""ג",,,
02220,"ביצה ה, ג (סג ע""ב, 35)",מפני שהן,,"ת' ביצה ד, ו (34:302)",,,,
02230,"ביצה ה, ד (סג ע""ב, 36)",חמשה דברים,,"ת' ביצה ד, ז (35:302)","בר' יב ע""ב","ביצה לט ע""א",,
02240,"ביצה ה, ה (סג ע""ב, 49)",מי שהיו,,"מ' ביצה ה, ו",,,,
02250,"ביצה ה, ה (סג ע""ב, 52)",מי שזימן,,"מ' ביצה ה, ז",,,,
02260,"ביצה ה, ה (סג ע""ב, 54)",אילו הן,,"ת' ביצה ד, יא (51:304)",,"ביצה מ ע""א",,
02270,"ביצה ה, ה (סג ע""ב, 57)",כלי שבא,,,"הש' ר""ה נח ע""א (21)",,,
02280,"ביצה ה, ה (סג ע""ב, 59)",אתא שאל,,,"הש' מ""ק פב ע""ג (16)",,,
00765,"ביצה ב, א (סא ע""א, 62)",כמאן דאמ',"מדר""י ויסע, ה (170:2) ; מדרשב""י טז, כח (114:12); מת""ד ה, יב (2:22); הש' מדרשב""י יט, ט (140:13)",,"הש' שהש""ר ה, ב, ב (ל ע""ב, 7); פד""כ ה, ו (12:87); פס""ר טו (ע ע""ב, 3); תנ""ב תולדות, יח (ט ע""א, 20)","שבת פז ע""ב; הש' סנ' נו ע""ב; הו' ח ע""ב","מ""א, שמות, טו כה ; דברים, ה טו ; פס""ז, שמות טו, כה; טז כג ;  שכ""ט, שמות טו כה; יז א; י""ש, בשלח, רסא; הש' פס""ז, שמות טו כז ; טז כח ; אה""מ 96; 140; י""ש, בראשית, כב ; בשלח, רנז ; שה""ש, תתקפח",
01165,"ביצה ב, ח (סא ע""ד 6)",והשחירו שיניו,,,"	שבת ה, ד (ז ע""ג 22); הש' אס""ר א, א (ב ע""ד, 36)","הש' חג' כב ע""ב; נזיר נב ע""ב; סוטה יב ע""א",,
00027,"ביצה א, א (ס ע""א, 7)",אם היו,,,,"ביצה ז ע""א",,
00045,"ביצה א, א (ס ע""א, 11)",ספק הכן,,"ת' ביצה א, ג (9:279)",,"ביצה כד ע""א",,
00072,"ביצה א, א (ס ע""א, 20)",כמאן דאמר,,,,"בכ' כא ע""א",,
00075,"ביצה א, א (ס ע""א, 22)",גוזל שנולד,,"ת' ביצה א, א (3:279)",,"ביצה ו ע""א",,
00077,"ביצה א, א (ס ע""א, 26)",כל שתשמישו,,,,"ביצה ז ע""א",,
00079,"ביצה א, א (ס ע""א, 28)",עגל שנולד,,,,"ביצה ו ע""א",,
00092,"ביצה א, א (ס ע""א, 40)",קיבת הנכרי,,"מ' חו' ח, ה",,"ע""ז לה ע""א",,
00095,"ביצה א, א (ס ע""א, 41)",כשירה שינקה,,"מ' חו' ח, ה",,,,
00097,"ביצה א, א (ס ע""א, 41)",וטריפה שינקה,,"מ' חו' ח, ה",,,,
00135,"ביצה א, א (ס ע""א, 57)",משם ארבעה,,,,"ער' לח ע""ב; ביצה ד ע""א",,
00185,"ביצה א, ג (ס ע""ב, 25)",קצר לצורך,,,,"שבת קג ע""א",,
00187,"ביצה א, ג (ס ע""ב, 29)",דג שסחטו,,,,"שבת קמה ע""א",,
