מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
04140,"גט' ח, יב (מט ע""ד, 24)",נעשין כהרחק,,,"גט' נ ע""ג",,,
04130,"גט' ח, יב (מט ע""ד, 20)",אמר רבי,,,"מע""ש נד ע""ד (33)",,,
04150,"גט' ח, יב (מט ע""ד, 31)",מה אנן,,,"ב""ב יז ע""ג",,,
04160,"גט' ט, א (נ ע""א, 33)",ויצאה מביתו,"דברים כד, ב",,,,,
04170,"גט' ט, א (נ ע""א, 38)",ויצאה מביתו,"דברים כד, ב",,,,,
04180,"גט' ט, א (נ ע""א, 40)",לאחר מיתתו,,"ת' גט' ז, א (4:272); ס""ד רסט (289)",,,,
04190,"גט' ט, א (נ ע""א, 47)",שש עשרה,,"מ' יב' א, א",,,,
04200,"גט' ט, א (נ ע""א, 54)",השיב רבי,,"ת' גט' ז, ד (14:273)",,,,
04210,"גט' ט, א (נ ע""ב, 4)",דרבי שמעון,,"ת' גט' ו, א (5:269)",,,,
04220,"גט' ט, א (נ ע""ב, 5)",עד שיאמר,,"הש' מ' גט' ח, ב",,,,
04230,"גט' ט, ב (נ ע""ב, 10)",לית כאן,,,"יב' ה ע""א",,,
04240,"גט' ט, ב (נ ע""ב, 11)",זרק לה,,"מ' יב' ג, ט",,,,
00010,"גט' א, א (מג ע""א, 38)",ר' יהושע,,,"גט' מג ע""ד (21)",,,
00020,"גט' א, א (מג ע""א, 45)",לא שנייא,,,"גט' מג ע""ג",,,
00030,"גט' א, א (מג ע""א, 47)","א""ר אבון",,,"יב' טו ע""א; גט' מד ע""ג",,,
00040,"גט' א, א (מג ע""א, 51)",אחד גיטי,,"מ' גט' א, ד",,,,
00050,"גט' א, א (מג ע""א, 56)",כתב כל,,,"כת' לד ע""ג; מכות לא ע""ב",,,
00060,"גט' א, א (מג ע""א, 61)",מה השנים,,"מ' מכות א, ח",,,,
00070,"גט' א, א (מג ע""ב, 4)",אמר לון,,,"ע""ז מב ע""א",,,
00080,"גט' א, א (מג ע""ב, 5)",כל הגיטין,,"ת' גט' ו, ד (18:270)",,,,
00090,"גט' א, א (מג ע""ב, 14)","דר""ש בן",,"ת' גט' ו, א (5:269)",,,,
00100,"גט' א, א (מג ע""ב, 19)",האשה עצמה,,"מ' גט' ב, ז",,,,
00110,"גט' א, א (מג ע""ב, 21)","א""ר יהושע",,,"גט' מג ע""ג (38)",,,
00120,"גט' א, א (מג ע""ב, 24)",והמוליך,,"מ' גט' א, א",,,,
00130,"גט' א, א (מג ע""ב, 31)",הוא עצמו,,"ת' גט' ב, ו (33:251)",,,,
00140,"גט' א, א (מג ע""ב, 32)",נתן לה,,"ת' גט' ו, ב (11:269)",,,,
00150,"גט' א, א (מג ע""ב, 40)",ולא כן,,,"גט' נ ע""ד",,,
00160,"גט' א, א (מג ע""ב, 52)",המלוה והלוה,,,"ב""מ ז ע""ד",,,
00170,"גט' א, א (מג ע""ב, 55)",ונתן בידה,"דברים כד, א",,,,,
00180,"גט' א, א (מג ע""ב, 56)",המביא גט,,"מ' גט' א, א",,,,
00190,"גט' א, א (מג ע""ב, 61)",המביא גט,,"ת' גט' א, א (1:245)",,,,
00200,"גט' א, ב (מג ע""ב, 64)",רבי יוחנן,,,"הש' יב' ב ע""ד (55)",,,
00210,"גט' א, ב (מג ע""ג, 2)",רבי יהודה,,"מ' גט' א, ב",,,,
00220,"גט' א, ב (מג ע""ג, 4)",אפי' משכונה,,"ת' גט' א, א (10:245)",,,,
00230,"גט' א, ב (מג ע""ג, 9)",מעשה באחד,,"ת' גט' א, ג (20:246)",,,,
00240,"גט' א, ב (מג ע""ג, 17)",והוה רבי,,,"גט' מד ע""א (59)",,,
00250,"גט' א, ב (מג ע""ג, 21)",כיי דמר,,,"שבי' לו ע""ב",,,
00260,"גט' א, ב (מג ע""ג, 28)",תני בשם,,,"ו""ר תנט; פד""כ 393; תנ""ו אחרי ו (430); תנ""ב אחרי ו (61)",,,ז
00270,"גט' א, ב (מג ע""ג, 31)",לא נביא,"עמוס ז, יד",,,,,
00280,"גט' א, ב (מג ע""ג, 34)",ומה טעם,,"מדר""י 20:237",,,,
00290,"גט' א, ב (מג ע""ג, 34)",ויחנו על,"במדבר לג, מט",,,,,
00300,"גט' א, ג (מג ע""ג, 46)",לא שנייה,,,"גט' מג ע""א",,,
00310,"גט' א, ג (מג ע""ג, 47)",המביא גט,,"ת' גט' א, א (6:245)",,,,
00320,"גט' א, ה (מג ע""ג, 52)",שאינן בקיאין,,,"גט' מג ע""ד",,,
