txt file line,Perek running counter,page running counter,Daf,Line,Rambam,Semag,Tur Shulchan Arukh,original,problem
86,פז,א,10b,2,"[u'Mishneh Torah, Forbidden Intercourse 9:5']",,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:2"", u""Shulchan Arukh, Yoreh De'ah 190:3"", u""Shulchan Arukh, Yoreh De'ah 190:4""]","פז א מיי' פ""ט מהלכות איסורי ביאה הל' ה ועי' במ""מ טוש""ע י""ד סימן קצ סעיף ב ג ד",FALSE
87,פח,ב,10b,6,"[u'Mishneh Torah, Those Who Defile Bed or Seat 4:2']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:3""]","פח ב ג מיי' פ""ד מהל' משכב ומושב הל' ב' סמג לאוין קיא טוש""ע י""ד סימן קצ סעיף ג",
87,פח,ג,10b,8,"[u'Mishneh Torah, Those Who Defile Bed or Seat 4:2']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:3""]","פח ב ג מיי' פ""ד מהל' משכב ומושב הל' ב' סמג לאוין קיא טוש""ע י""ד סימן קצ סעיף ג",FALSE
88,פט,ד,10b,9,"[u'Mishneh Torah, Those Who Defile Bed or Seat 4:8']",,,פט ד מיי' שם הל' ח,FALSE
89,צ,ה,10b,16,"[u'Mishneh Torah, Those Who Defile Bed or Seat 4:5']",,,"צ ה מיי' פ""ד מהלכות משכב ומושב הל' ה",FALSE
90,צא,א,11a,3,"[u'Mishneh Torah, Forbidden Intercourse 8:5']","[u'Sefer Mitzvot Gadol, Negative Commandments 118']","[u'Tur, Yoreh Deah 189', u""Shulchan Arukh, Yoreh De'ah 189:17""]","צא א מיי' פ""ח מהל' איסורי ביאה הלכה ה סמג לאוין קיח טוש""ע י""ד סימן קפט סעיף יז",FALSE
91,צב,ב,11a,4,"[u'Mishneh Torah, Forbidden Intercourse 8:5']",,"[u'Tur, Yoreh Deah 189', u""Shulchan Arukh, Yoreh De'ah 189:18""]","צב ב מיי' שם וע""ש בהשגות ובמ""מ טוש""ע שם סעיף יח",FALSE
92,צג,ג,11a,6,"[u'Mishneh Torah, Forbidden Intercourse 8:5']",,"[u'Tur, Yoreh Deah 189', u""Shulchan Arukh, Yoreh De'ah 189:17""]","צג ג ד מיי' שם וע""ש במ""מ טוש""ע שם סעיף יז",
92,צג,ד,11a,6,"[u'Mishneh Torah, Forbidden Intercourse 8:5']",,"[u'Tur, Yoreh Deah 189', u""Shulchan Arukh, Yoreh De'ah 189:17""]","צג ג ד מיי' שם וע""ש במ""מ טוש""ע שם סעיף יז",FALSE
93,צד,ה,11a,9,"[u'Mishneh Torah, Those Who Defile Bed or Seat 4:6']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']",,"צד ה מיי' פ""ד מהל' מטמאי משכב ומושב הל' ו סמג לאוין קיא",FALSE
94,צה,ו,11a,9,"[u'Mishneh Torah, Those Who Defile Bed or Seat 4:7', u'Mishneh Torah, Forbidden Intercourse 4:16']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 184', u""Shulchan Arukh, Yoreh De'ah 184:1"", u""Shulchan Arukh, Yoreh De'ah 184:1"", u'Tur, Yoreh Deah 186', u""Shulchan Arukh, Yoreh De'ah 186:1""]","צה ו מיי' שם הלכה ז ופ""ד מהל' איסורי ביאה הל' טז וע""ש סמג שם טוש""ע י""ד סי' קפד סעיף א וסימן קפו סעיף א",FALSE
95,צו,ז,11a,9,"[u'Mishneh Torah, Those Who Defile Bed or Seat 4:7']",,"[u'Tur, Yoreh Deah 196', u""Shulchan Arukh, Yoreh De'ah 196:4""]","צו ז מיי' פ""ד מהלכות משכב ומושב הל' ז טוש""ע י""ד סימן קצו סעיף ד",FALSE
96,צז,ח,11a,9,"[u'Mishneh Torah, Those Who Defile Bed or Seat 4:7']",,,צז ח ט מיי' שם הל' ז,
96,צז,ט,11a,9,"[u'Mishneh Torah, Those Who Defile Bed or Seat 4:7']",,,צז ח ט מיי' שם הל' ז,FALSE
97,צח,י,11a,11,"[u'Mishneh Torah, Forbidden Intercourse 8:9']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 189']","צח י כ מיי' פ""ח מהל' איסורי ביאה הל' ט וע""ש במ""מ סמג שם טור י""ד סי' קפט",
97,צח,כ,11a,12,"[u'Mishneh Torah, Forbidden Intercourse 8:9']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 189']","צח י כ מיי' פ""ח מהל' איסורי ביאה הל' ט וע""ש במ""מ סמג שם טור י""ד סי' קפט",FALSE
98,צט,ל,11a,14,"[u'Mishneh Torah, Forbidden Intercourse 6:1']",,,"צט ל מיי' שם פ""ו הלכה א",FALSE
99,ק,א,11b,4,"[u'Mishneh Torah, Forbidden Intercourse 5:18']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 193', u""Shulchan Arukh, Yoreh De'ah 193:1""]","ק א מיי' פ""ה מהלכות איסורי ביאה הל' יח סמג לאוין קיא טוש""ע י""ד סימן קצג סעיף א",FALSE
100,קא,ב,11b,5,"[u'Mishneh Torah, Forbidden Intercourse 5:24']",,"[u'Tur, Yoreh Deah 187', u""Shulchan Arukh, Yoreh De'ah 187:13""]","קא ב מיי' שם הל' כד טוש""ע י""ד סימן קפז סעיף יג",FALSE
101,קב,ג,11b,12,"[u'Mishneh Torah, Those Who Defile Bed or Seat 4:7']",,,"קב ג מיי' פ""ד מהלכות משכב ומושב הל' ז",FALSE
102,קג,ד,11b,13,"[u'Mishneh Torah, Those Who Defile Bed or Seat 4:7', u'Mishneh Torah, Forbidden Intercourse 4:9']","[u'Sefer Mitzvot Gadol, Negative Commandments 111', u'Sefer Mitzvot Gadol, Positive Commandments 243']","[u'Tur, Yoreh Deah 186', u""Shulchan Arukh, Yoreh De'ah 186:1""]","קג ד מיי' שם הלכה ז ועיין בהשגות ובכ""מ ופ""ד מהל' איסורי ביאה הלכה ט סמג לאוין קיא ועשין רמג וטוש""ע י""ד סימן קפו סעיף א",FALSE
103,קד,ה,11b,14,"[u'Mishneh Torah, Those Who Defile Bed or Seat 4:7']",,,"קד ה מיי' פ""ד מהל' משכב ומושב הל' ז",FALSE
104,קה,ו,11b,16,"[u'Mishneh Torah, Forbidden Intercourse 4:9']","[u'Sefer Mitzvot Gadol, Positive Commandments 243']","[u'Tur, Yoreh Deah 184', u""Shulchan Arukh, Yoreh De'ah 184:11""]","קה ו מיי' פ""ד מהל' איסורי ביאה הל' ט סמג שם טוש""ע י""ד סימן קפד סעיף יא",FALSE
105,קה,ז,11b,16,,,"[u'Tur, Yoreh Deah 185', u""Shulchan Arukh, Yoreh De'ah 185:1""]","קה ז טוש""ע י""ד סימן קפה סעיף א",FALSE
106,קו,א,12a,1,"[u'Mishneh Torah, Forbidden Intercourse 4:9']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 184', u""Shulchan Arukh, Yoreh De'ah 184:1"", u""Shulchan Arukh, Yoreh De'ah 184:1"", u'Tur, Yoreh Deah 186', u""Shulchan Arukh, Yoreh De'ah 186:1""]","קו א ב מיי' פ""ד מהל' איסורי ביאה הל' ט' סמג לאוין קיא טוש""ע י""ד סימן קפד סעיף א וסימן קפו סעיף א",
106,קו,ב,12a,1,"[u'Mishneh Torah, Forbidden Intercourse 4:9']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 184', u""Shulchan Arukh, Yoreh De'ah 184:1"", u""Shulchan Arukh, Yoreh De'ah 184:1"", u'Tur, Yoreh Deah 186', u""Shulchan Arukh, Yoreh De'ah 186:1""]","קו א ב מיי' פ""ד מהל' איסורי ביאה הל' ט' סמג לאוין קיא טוש""ע י""ד סימן קפד סעיף א וסימן קפו סעיף א",FALSE
107,קז,ג,12a,6,"[u'Mishneh Torah, Forbidden Intercourse 4:9', u'Mishneh Torah, Forbidden Intercourse 4:9']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 184', u""Shulchan Arukh, Yoreh De'ah 184:1""]","קז ג מיי' שם סמג שם טוש""ע י""ד סימן קפד סעיף א ובהג""ה וסימן קפו סעיף א לדעת הרמב""ם",FALSE
108,קח,ד,12a,8,"[u'Mishneh Torah, Forbidden Intercourse 4:16', u'Mishneh Torah, Forbidden Intercourse 8:3']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 184', u""Shulchan Arukh, Yoreh De'ah 184:2""]","קח ד מיי' פ""ד מהלכות איסורי ביאה הלכה טז וע""ש ופ""ח שם הל' ג סמג שם טור ש""ע שם סעיף ב",FALSE
109,קט,ה,12a,10,"[u'Mishneh Torah, Forbidden Intercourse 8:16', u'Mishneh Torah, Those Who Defile Bed or Seat 4:7']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 186', u""Shulchan Arukh, Yoreh De'ah 186:2""]","קט ה מיי' שם הלכה טז ופ""ד מהלכות מטמאי משכב ומושב הלכה ז סמג שם טוש""ע י""ד סי' קפו סעיף ב",FALSE
110,קי,ו,12a,11,"[u'Mishneh Torah, Forbidden Intercourse 4:9']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 184', u""Shulchan Arukh, Yoreh De'ah 184:1""]","קי ו מיי' פ""ד מהלכות איסורי ביאה הל' ט סמג שם טוש""ע י""ד סימן קפד סעיף א",FALSE
111,קיא,ז,12a,11,"[u'Mishneh Torah, Forbidden Intercourse 4:9']",,,קיא ז מיי' שם,FALSE
112,קיב,א,12b,3,"[u'Mishneh Torah, Forbidden Intercourse 4:16', u'Mishneh Torah, Marriage 25:7']","[u'Sefer Mitzvot Gadol, Negative Commandments 111', u'Sefer Mitzvot Gadol, Positive Commandments 243']","[u'Tur, Yoreh Deah 186', u""Shulchan Arukh, Yoreh De'ah 186:2""]","קיב א מיי' פ""ד מהל' איסורי ביאה הל' טז ופכ""ה מהל' אישות הל""ז סמג לאוין קיא ועשין רמג טוש""ע י""ד סימן קפו סעיף ב",FALSE
113,קיג,ב,12b,15,"[u'Mishneh Torah, Forbidden Intercourse 4:16', u'Mishneh Torah, Those Who Defile Bed or Seat 4:7']",,"[u'Tur, Yoreh Deah 186', u""Shulchan Arukh, Yoreh De'ah 186:2""]","קיג ב ג מיי' פ""ד מהל' איסורי ביאה הלכה טז מיי' פ""ד מהל' מטמאי משכב ומושב הלכה ז טוש""ע י""ד סי' קפו סעיף ב",
113,קיג,ג,12b,15,"[u'Mishneh Torah, Forbidden Intercourse 4:16', u'Mishneh Torah, Those Who Defile Bed or Seat 4:7']",,"[u'Tur, Yoreh Deah 186', u""Shulchan Arukh, Yoreh De'ah 186:2""]","קיג ב ג מיי' פ""ד מהל' איסורי ביאה הלכה טז מיי' פ""ד מהל' מטמאי משכב ומושב הלכה ז טוש""ע י""ד סי' קפו סעיף ב",FALSE
114,א,א,13a,1,"[u'Mishneh Torah, Those Who Defile Bed or Seat 4:6', u'Mishneh Torah, Forbidden Intercourse 8:11']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 184', u""Shulchan Arukh, Yoreh De'ah 184:1"", u""Shulchan Arukh, Yoreh De'ah 184:1"", u'Tur, Yoreh Deah 196', u""Shulchan Arukh, Yoreh De'ah 196:9""]","א א מיי' פ""ד מהלכות משכב ומושב הלכה ו ופ""ח מהל' איסורי ביאה הל' יא סמג לאוין קיא טוש""ע י""ד סי' קפד סעי' א' וסי' קצו סעיף ט",FALSE
115,ב,ב,13a,1,"[u'Mishneh Torah, Forbidden Intercourse 21:23']","[u'Sefer Mitzvot Gadol, Negative Commandments 126']","[u'Tur, Even HaEzer 23', u'Shulchan Arukh, Even HaEzer 23:4']","ב ב מיי' פכ""א מהל' איסורי ביאה הל' כג סמג לאוין קכו טוש""ע אה""ע סימן כג סעיף ד",FALSE
116,ג,ג,13a,7,"[u'Mishneh Torah, Heave Offerings 7:4']",,,"ג ג מיי' פ""ז מהלכות תרומות הלכה ד",FALSE
117,ד,ד,13a,8,"[u'Mishneh Torah, Forbidden Intercourse 21:23']","[u'Sefer Mitzvot Gadol, Negative Commandments 126']","[u'Tur, Orach Chaim 3', u'Shulchan Arukh, Orach Chayim 3:14', u'Tur, Even HaEzer 23', u'Shulchan Arukh, Even HaEzer 23:4']","ד ד מיי' פכ""א מהל' איסורי ביאה הל' כג סמג שם טוש""ע א""ח סי' ג סעיף יד וטוש""ע אה""ע סימן כג סעי' ד",FALSE
118,ה,ה,13a,14,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 4:18']",,"[u'Tur, Orach Chaim 3', u'Shulchan Arukh, Orach Chayim 3:13']","ה ה מיי' פ""ד מהלכות תפילין הל' יח וע""ש טוש""ע א""ח סי' ג סעי' יג",FALSE
119,ו,ו,13a,17,"[u'Mishneh Torah, Forbidden Intercourse 21:18']","[u'Sefer Mitzvot Gadol, Negative Commandments 126']","[u'Tur, Even HaEzer 23', u'Shulchan Arukh, Even HaEzer 23:1']","ו ו מיי' פכ""א מהלכות איסורי ביאה הל' יח סמג לאוין קכו טוש""ע אה""ע סי' כג סעיף א",FALSE
120,ז,ז,13a,18,"[u'Mishneh Torah, Forbidden Intercourse 21:18']",,"[u'Tur, Even HaEzer 23', u'Shulchan Arukh, Even HaEzer 23:2']","ז ז מיי' שם הלכה יח טוש""ע שם סעיף ב",FALSE
121,ח,ח,13a,22,"[u'Mishneh Torah, Forbidden Foods 12:24']","[u'Sefer Mitzvot Gadol, Negative Commandments 148']","[u'Tur, Yoreh Deah 129', u""Shulchan Arukh, Yoreh De'ah 129:12""]","ח ח מיי' פי""ב מהלכות מאכלות אסורות הל' כד סמג לאוין קמח טוש""ע י""ד סימן קכט סעיף יב",FALSE
122,ט,ט,13a,24,"[u'Mishneh Torah, Forbidden Intercourse 21:23']","[u'Sefer Mitzvot Gadol, Negative Commandments 126']","[u'Tur, Orach Chaim 3', u'Shulchan Arukh, Orach Chayim 3:14', u'Tur, Even HaEzer 23', u'Shulchan Arukh, Even HaEzer 23:4']","ט ט מיי' פרק כא מהל' איסורי ביאה הל' כג סמג לאוין קכו טוש""ע א""ח סי' ג סעיף יד וטוש""ע אה""ע סימן כג סעיף ד",FALSE
123,י,י,13a,25,,,"[u'Tur, Orach Chaim 3', u'Shulchan Arukh, Orach Chayim 3:15']","י י טוש""ע א""ח סי' ג סעיף טו",FALSE
124,יא,כ,13a,25,,,"[u'Tur, Orach Chaim 3', u'Shulchan Arukh, Orach Chayim 3:14']","יא כ טוש""ע שם סעי' יד",FALSE
125,יב,א,13b,2,"[u'Mishneh Torah, Forbidden Intercourse 21:19', u'Mishneh Torah, Torah Study 6:14']","[u'Sefer Mitzvot Gadol, Negative Commandments 126']","[u'Tur, Even HaEzer 23', u'Shulchan Arukh, Even HaEzer 23:3', u'Tur, Orach Chaim 240', u'Shulchan Arukh, Orach Chayim 240:1']","יב א ב מיי' פכ""א מהל' איסורי ביאה הל' יט ופ""ו מהל' ת""ת הלי""ד סמג לאוין קכו טוש""ע אה""ע סי' כג סעיף ג טוש""ע או""ח סי' רמ סעי' א",
125,יב,ב,13b,3,"[u'Mishneh Torah, Forbidden Intercourse 21:19', u'Mishneh Torah, Torah Study 6:14']","[u'Sefer Mitzvot Gadol, Negative Commandments 126']","[u'Tur, Even HaEzer 23', u'Shulchan Arukh, Even HaEzer 23:3', u'Tur, Orach Chaim 240', u'Shulchan Arukh, Orach Chayim 240:1']","יב א ב מיי' פכ""א מהל' איסורי ביאה הל' יט ופ""ו מהל' ת""ת הלי""ד סמג לאוין קכו טוש""ע אה""ע סי' כג סעיף ג טוש""ע או""ח סי' רמ סעי' א",FALSE
126,יג,ג,13b,4,"[u'Mishneh Torah, Forbidden Intercourse 21:18']",,"[u'Tur, Orach Chaim 240', u'Shulchan Arukh, Orach Chayim 240:2']","יג ג מיי' פכ""א מהל' איסורי ביאה הל' יח טוש""ע או""ח סי' רמ סעיף ב",FALSE
127,יד,ד,13b,5,"[u'Mishneh Torah, Forbidden Intercourse 13:18']",,,"יד ד מיי' פי""ג מהל' איסורי ביאה הל' יח",FALSE
128,טו,ה,13b,7,"[u'Mishneh Torah, Forbidden Intercourse 21:18']","[u'Sefer Mitzvot Gadol, Negative Commandments 126']","[u'Tur, Even HaEzer 23', u'Shulchan Arukh, Even HaEzer 23:1']","טו ה מיי' שם פכ""א הלכה יח סמג שם טוש""ע אה""ע סימן כג סעיף א",FALSE
129,טז,ו,13b,11,"[u'Mishneh Torah, Forbidden Intercourse 21:23']","[u'Sefer Mitzvot Gadol, Negative Commandments 126']","[u'Tur, Even HaEzer 23', u'Shulchan Arukh, Even HaEzer 23:4']","טז ו מיי' שם הלכה כג סמג שם טוש""ע שם סעיף ד",FALSE
130,יז,ז,13b,12,"[u'Mishneh Torah, Forbidden Intercourse 8:15', u'Mishneh Torah, Those Who Defile Bed or Seat 4:9']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 196', u""Shulchan Arukh, Yoreh De'ah 196:8""]","יז ז ח מיי' שם פ""ח הל' טו ופ""ד מהל' משכב ומושב הלכה ט סמג לאוין קיא טוש""ע י""ד סי' קצו סעיף ח",
130,יז,ח,13b,14,"[u'Mishneh Torah, Forbidden Intercourse 8:15', u'Mishneh Torah, Those Who Defile Bed or Seat 4:9']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 196', u""Shulchan Arukh, Yoreh De'ah 196:8""]","יז ז ח מיי' שם פ""ח הל' טו ופ""ד מהל' משכב ומושב הלכה ט סמג לאוין קיא טוש""ע י""ד סי' קצו סעיף ח",FALSE
131,יח,ט,13b,14,"[u'Mishneh Torah, Marriage 2:26']",,,"יח ט מיי' פ""ב מהל' אישות הלכה כו",FALSE
132,יט,י,13b,15,"[u'Mishneh Torah, Forbidden Intercourse 8:15']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 196', u""Shulchan Arukh, Yoreh De'ah 196:7""]","יט י מיי' פ""ח מהלכות איסורי ביאה הל' טו סמג לאוין קיא טוש""ע י""ד סימן קצו סעיף ז",FALSE
133,כ,כ,13b,16,"[u'Mishneh Torah, Those Who Defile Bed or Seat 4:9']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 196', u""Shulchan Arukh, Yoreh De'ah 196:8""]","כ כ מיי' פ""ד מהלכות משכב ומושב הל' ט סמג שם טוש""ע שם סעיף ח",FALSE
134,כא,ל,13b,17,"[u'Mishneh Torah, Heave Offerings 7:5']",,,"כא ל מ מיי' פ""ז מהל' תרומות הלכה ה",
134,כא,מ,13b,21,"[u'Mishneh Torah, Heave Offerings 7:5']",,,"כא ל מ מיי' פ""ז מהל' תרומות הלכה ה",FALSE
135,כב,נ,13b,22,,,"[u'Tur, Even HaEzer 23', u'Shulchan Arukh, Even HaEzer 23:6']","כב נ טוש""ע אה""ע סי' כג סעיף ו בהגה""ה",FALSE
136,כג,ס,13b,23,"[u'Mishneh Torah, Vessels of the Sanctuary and Those who Serve Therein 8:18']",,,"כג ס מיי' פ""ח מהל' כלי המקדש הל' יח",FALSE
137,כד,א,14a,1,"[u'Mishneh Torah, Heave Offerings 7:6']",,"[u'Tur, Even HaEzer 23', u'Shulchan Arukh, Even HaEzer 23:6']","כד א מיי' פ""ז מהל' תרומות הלכה ו טוש""ע אה""ע סי' כג סעיף ו",FALSE
138,כה,ב,14a,3,"[u'Mishneh Torah, Forbidden Intercourse 21:19', u'Mishneh Torah, Human Dispositions 4:5']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Even HaEzer 23', u'Shulchan Arukh, Even HaEzer 23:2']","כה ב מיי' פכ""א מהל' איסורי ביאה הלכה יט ופ""ד מהל' דעות הל""ה סמג לאוין קיא טוש""ע שם סעי' ב",FALSE
139,כו,ג,14a,3,"[u'Mishneh Torah, Reading the Shema 2:2']","[u'Sefer Mitzvot Gadol, Positive Commandments 18']","[u'Tur, Orach Chaim 63', u'Shulchan Arukh, Orach Chayim 63:1']","כו ג מיי' פ""ב מהל' ק""ש הלכה ב ועי' בהשגות ובכ""מ סמג עשין יח טוש""ע א""ח סי' סג סעי' א",FALSE
140,כז,ד,14a,4,"[u'Mishneh Torah, Forbidden Intercourse 21:19']","[u'Sefer Mitzvot Gadol, Negative Commandments 126']","[u'Tur, Even HaEzer 23', u'Shulchan Arukh, Even HaEzer 23:3']","כז ד מיי' פכ""א מהל' איסורי ביאה הלכה יט סמג לאוין קכו טוש""ע אה""ע סי' כג סעיף ג",FALSE
141,כח,ה,14a,4,"[u'Mishneh Torah, Reading the Shema 2:2']","[u'Sefer Mitzvot Gadol, Positive Commandments 18']","[u'Tur, Orach Chaim 63', u'Shulchan Arukh, Orach Chayim 63:1']","כח ה ו מיי' פ""ב מהל' ק""ש הלכה ב סמג עשין יח טוש""ע א""ח סימן סג סעיף א",
141,כח,ו,14a,4,"[u'Mishneh Torah, Reading the Shema 2:2']","[u'Sefer Mitzvot Gadol, Positive Commandments 18']","[u'Tur, Orach Chaim 63', u'Shulchan Arukh, Orach Chayim 63:1']","כח ה ו מיי' פ""ב מהל' ק""ש הלכה ב סמג עשין יח טוש""ע א""ח סימן סג סעיף א",FALSE
142,כט,ז,14a,5,"[u'Mishneh Torah, Forbidden Intercourse 4:14']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 186', u""Shulchan Arukh, Yoreh De'ah 186:2""]","כט ז מיי' פ""ד מהלכות איסורי ביאה הלכה יד וע""ש סמג לאוין קיא טוש""ע י""ד סי' קפו סעי' ב וע""ש",FALSE
143,ל,ח,14a,5,"[u'Mishneh Torah, Forbidden Intercourse 4:16']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 186', u""Shulchan Arukh, Yoreh De'ah 186:1""]","ל ח מיי' שם הלכה טז סמג שם טוש""ע שם סעיף א",FALSE
144,לא,ט,14a,6,"[u'Mishneh Torah, Offerings for Unintentional Transgressions 5:6']",,,"לא ט י מיי' פ""ה מהל' שגגות הל' ו",
144,לא,י,14a,6,"[u'Mishneh Torah, Offerings for Unintentional Transgressions 5:6']",,,"לא ט י מיי' פ""ה מהל' שגגות הל' ו",FALSE
145,לב,כ,14a,6,"[u'Mishneh Torah, Offerings for Unintentional Transgressions 5:6']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:33""]","לב כ מיי' שם סמג לאוין קיא טוש""ע י""ד סימן קצ סעי' לג",FALSE
146,לג,ל,14a,6,"[u'Mishneh Torah, Offerings for Unintentional Transgressions 5:6']",,,"לג ל מ מיי' פ""ה מהל' שגגות הל' ו",
146,לג,מ,14a,7,"[u'Mishneh Torah, Offerings for Unintentional Transgressions 5:6']",,,"לג ל מ מיי' פ""ה מהל' שגגות הל' ו",FALSE
147,לד,נ,14a,7,"[u'Mishneh Torah, Offerings for Unintentional Transgressions 5:6', u'Mishneh Torah, Those Who Defile Bed or Seat 4:8']",,,"לד נ מיי' שם ופ""ד מהל' משכב ומושב הלכה ח",FALSE
148,לה,ס,14a,8,"[u'Mishneh Torah, Those Who Defile Bed or Seat 3:8']",,,"לה ס מיי' פ""ג מהל' מטמאי משכב ומושב הל' ח",FALSE
149,לו,ע,14a,10,"[u'Mishneh Torah, Forbidden Intercourse 4:18']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:33""]","לו ע פ מיי' פ""ד מהל' איסורי ביאה הל' יח סמג לאוין קיא טוש""ע י""ד סי' קצ סעי' לג",
149,לו,פ,14a,10,"[u'Mishneh Torah, Forbidden Intercourse 4:18']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:33""]","לו ע פ מיי' פ""ד מהל' איסורי ביאה הל' יח סמג לאוין קיא טוש""ע י""ד סי' קצ סעי' לג",FALSE
