Turei Zahav on Shulchan Arukh, Yoreh De'ah 124:2	פ' ר"י ד' נ"ז	פ' ר"י (עבודה זרה ד' נ"ז)
Turei Zahav on Shulchan Arukh, Yoreh De'ah 124:9	בפרק ר"י דף נ"ט	בפרק ר"י (עבודה זרה דף נ"ט)
Turei Zahav on Shulchan Arukh, Yoreh De'ah 124:32	פרק ר"י (דף נ"ח	פרק ר"י (עבודה זרה דף נ"ח
Turei Zahav on Shulchan Arukh, Yoreh De'ah 125:1	בפ' ר' ישמעאל (דף ס'	בפ' ר' ישמעאל (עבודה זרה דף ס'
Turei Zahav on Shulchan Arukh, Yoreh De'ah 125:1	פ' רבי ישמעאל (דף ס'	' רבי ישמעאל (עבודה זרה דף ס'
Turei Zahav on Shulchan Arukh, Yoreh De'ah 125:1	בפרק ר"י דף ס'	רק ר"י (עבודה זרה דף ס')
Turei Zahav on Shulchan Arukh, Yoreh De'ah 127:7	פרק החולץ (דף מ"ו	פרק החולץ (יבמות דף מ"ו
Turei Zahav on Shulchan Arukh, Yoreh De'ah 141:5	פ' כל הצלמים דף מ"ב	פ' כל הצלמים (עבודה זרה דף מ"ב)
Turei Zahav on Shulchan Arukh, Yoreh De'ah 141:5	פרק כל הצלמים (דף מ"ב	פרק כל הצלמים (עבודה זרה דף מ"ב
Turei Zahav on Shulchan Arukh, Yoreh De'ah 142:3	בפרק כל שעה (דף כ"ז	בפרק כל שעה (פסחים דף כ"ז
Turei Zahav on Shulchan Arukh, Yoreh De'ah 142:4	בפרק כל שעה (דף ל"ט	בפרק כל שעה (פסחים דף ל"ט
Turei Zahav on Shulchan Arukh, Yoreh De'ah 145:3	בפרק ר' ישמעאל (דף נ"ט	בפרק ר' ישמעאל (עבודה זרה דף נ"ט
Turei Zahav on Shulchan Arukh, Yoreh De'ah 145:3	בפרק כל הצלמים (דף מ"ז	פרק כל הצלמים (עבודה זרה דף מ"ז
Turei Zahav on Shulchan Arukh, Yoreh De'ah 145:5	פ' ר' ישמעאל (דף נ"ב	פ' ר' ישמעאל (עבודה זרה דף נ"ב
Turei Zahav on Shulchan Arukh, Yoreh De'ah 148:3	פרק ארבע מיתות (דף ס'	פרק ארבע מיתות (סנהדרין דף ס'
Turei Zahav on Shulchan Arukh, Yoreh De'ah 151:9	פרק הניזקין (דף ס"א	פרק הניזקין (גיטין דף ס"א
Turei Zahav on Shulchan Arukh, Yoreh De'ah 152:3	בפ' איזהו נשך (דף ע"ג	בפ' איזהו נשך (בבא מציעא דף ע"ג
Turei Zahav on Shulchan Arukh, Yoreh De'ah 153:1	בפרק הגוזל (דף צ"ו	בפרק הגוזל (בבא קמא דף צ"ו
Turei Zahav on Shulchan Arukh, Yoreh De'ah 153:3	פרק מקום שנהגו (דף נ"א	פרק מקום שנהגו (פסחים דף נ"א
Turei Zahav on Shulchan Arukh, Yoreh De'ah 158:1	פרק ארבע מיתות (דף נ"ו	פרק ארבע מיתות (סנהדרין דף נ"ו
Turei Zahav on Shulchan Arukh, Yoreh De'ah 158:1	בפרק אין מעמידין (דף כ"ו	פרק אין מעמידין (עבודה זרה דף כ"ו
Turei Zahav on Shulchan Arukh, Yoreh De'ah 160:11	בפ' איזהו נשך (דף ע'	בפ' איזהו נשך (בבא מציעא דף ע'
Turei Zahav on Shulchan Arukh, Yoreh De'ah 172:2	בפרק לא יחפור (דף כ'	בפרק לא יחפור (בבא בתרא דף כ'
Turei Zahav on Shulchan Arukh, Yoreh De'ah 175:6	בפרק המפקיד (דף מ'	בפרק המפקיד (בבא מציעא דף מ'
Turei Zahav on Shulchan Arukh, Yoreh De'ah 177:9	בפרק המקבל (דף ק"ד	בפרק המקבל (בבא מציעא דף ק"ד
Turei Zahav on Shulchan Arukh, Yoreh De'ah 184:2	פרק תינוקת (דף ס"ה	פרק תינוקת (נדה דף ס"ה
Turei Zahav on Shulchan Arukh, Yoreh De'ah 190:17	פרק הרואה (דף נ"ח	פרק הרואה (ברכות דף נ"ח
Turei Zahav on Shulchan Arukh, Yoreh De'ah 220:15	פרק אלו נאמרין (דף מ"א	פרק אלו נאמרין (סוטה דף מ"א
Turei Zahav on Shulchan Arukh, Yoreh De'ah 221:36	פרק המדיר דף ע'	פרק המדיר (כתובות דף ע')
Turei Zahav on Shulchan Arukh, Yoreh De'ah 221:42	פרק האורג (דף ק"ו	פרק האורג (שבת דף ק"ו
Turei Zahav on Shulchan Arukh, Yoreh De'ah 228:19	בפרק שום היתומים (דף כ"ג	בפרק שום היתומים (ערכין דף כ"ג
Turei Zahav on Shulchan Arukh, Yoreh De'ah 234:14	בפרק נערה שנתפתתה (דף מ"ט	בפרק נערה שנתפתתה (כתובות דף מ"ט
Turei Zahav on Shulchan Arukh, Yoreh De'ah 234:14	פ' נערה שנתפתתה (דף מ"ח	' נערה שנתפתתה (כתובות דף מ"ח
Turei Zahav on Shulchan Arukh, Yoreh De'ah 234:63	פרק השולח (דף מ'	פרק השולח (גיטין דף מ'
Turei Zahav on Shulchan Arukh, Yoreh De'ah 235:7	פ' המדיר (דף ע"א	פ' המדיר (כתובות דף ע"א
Turei Zahav on Shulchan Arukh, Yoreh De'ah 244:7	פ' מצות חליצה (דף ק"ה	פ' מצות חליצה (יבמות דף ק"ה
Turei Zahav on Shulchan Arukh, Yoreh De'ah 246:7	בפ' אלו נאמרים דף מ'	בפ' אלו נאמרים (סוטה דף מ')
Turei Zahav on Shulchan Arukh, Yoreh De'ah 251:1	בפ' הכותב (דף פ"ה	בפ' הכותב (כתובות דף פ"ה
Turei Zahav on Shulchan Arukh, Yoreh De'ah 266:1	פרק אין צדין (דף כ"ח	פרק אין צדין (ביצה דף כ"ח
Turei Zahav on Shulchan Arukh, Yoreh De'ah 266:1	בפרק אין צדין (דף כ"ו	פרק אין צדין (ביצה דף כ"ו
Turei Zahav on Shulchan Arukh, Yoreh De'ah 266:7	בפ' הערל דף פ'	בפ' הערל (יבמות דף פ')
Turei Zahav on Shulchan Arukh, Yoreh De'ah 266:7	בפ' רבי אליעזר דמילה דף קל"ה	בפ' רבי אליעזר דמילה (שבת דף קל"ה)
Turei Zahav on Shulchan Arukh, Yoreh De'ah 267:14	בפ' השולח (דף מ"ב	בפ' השולח (גיטין דף מ"ב
Turei Zahav on Shulchan Arukh, Yoreh De'ah 267:18	בפ' השולח (דף מ"א	בפ' השולח (גיטין דף מ"א
Turei Zahav on Shulchan Arukh, Yoreh De'ah 271:8	פרק עגלה ערופה דף מ"ח	פרק עגלה ערופה (סוטה דף מ"ח)
Turei Zahav on Shulchan Arukh, Yoreh De'ah 276:9	פ' שבועת העדות (דף ל"ה	פ' שבועת העדות (שבועות דף ל"ה
Turei Zahav on Shulchan Arukh, Yoreh De'ah 278:2	בפרק העור והרוטב (ד' קכ"ג	בפרק העור והרוטב (חולין ד' קכ"ג
Turei Zahav on Shulchan Arukh, Yoreh De'ah 282:4	בפרק בכל מערבין (דף ל'	בפרק בכל מערבין (עירובין דף ל'
Turei Zahav on Shulchan Arukh, Yoreh De'ah 301:6	בפרק כל שעה (דף כ"ו	בפרק כל שעה (פסחים דף כ"ו
Turei Zahav on Shulchan Arukh, Yoreh De'ah 305:7	בפ' מי שאחזו (דף ע"ב	בפ' מי שאחזו (גיטין דף ע"ב
Turei Zahav on Shulchan Arukh, Yoreh De'ah 305:11	פ' אין בין המודר (דף ל"ו	פ' אין בין המודר (נדרים דף ל"ו
Turei Zahav on Shulchan Arukh, Yoreh De'ah 305:14	בפרק יש בכור (דף מ"ט	בפרק יש בכור (בכורות דף מ"ט
Turei Zahav on Shulchan Arukh, Yoreh De'ah 305:19	בפרק המפלת (דף כ"ג	בפרק המפלת (נדה דף כ"ג
Turei Zahav on Shulchan Arukh, Yoreh De'ah 305:20	בפרק יש בכור דף מ"ז:	בפרק יש בכור (בכורות דף מ"ז:)
Turei Zahav on Shulchan Arukh, Yoreh De'ah 310:3	פ' החובל (דף צ"א	פ' החובל (בבא קמא דף צ"א
Turei Zahav on Shulchan Arukh, Yoreh De'ah 316:4	פרק הניזקין דף נ"ז	פרק הניזקין (גיטין דף נ"ז)
Turei Zahav on Shulchan Arukh, Yoreh De'ah 323:2	בפרק הנודר מן הירק (דף נ"ט	בפרק הנודר מן הירק (נדרים דף נ"ט
Turei Zahav on Shulchan Arukh, Yoreh De'ah 323:2	בפרק יש נוחלין דף ק"ך ע"ב	פרק יש נוחלין (בבא בתרא דף ק"ך ע"ב)
Turei Zahav on Shulchan Arukh, Yoreh De'ah 324:15	בפ' גיד הנשה (דף צ"ח	בפ' גיד הנשה (חולין דף צ"ח
Turei Zahav on Shulchan Arukh, Yoreh De'ah 326:2	פרק כל הגט (דף ל'	פרק כל הגט (גיטין דף ל'
Turei Zahav on Shulchan Arukh, Yoreh De'ah 327:1	פ' האיש מקדש (דף מ"ו	פ' האיש מקדש (קידושין דף מ"ו
Turei Zahav on Shulchan Arukh, Yoreh De'ah 329:5	בפרק במה מדליקין (דף כ"ג	בפרק במה מדליקין (שבת דף כ"ג
Turei Zahav on Shulchan Arukh, Yoreh De'ah 331:32	בפרק הזרוע דף קל"א	בפרק הזרוע (חולין דף קל"א)
Turei Zahav on Shulchan Arukh, Yoreh De'ah 334:1	בפרק עשרה יוחסין (דף ע"ב	בפרק עשרה יוחסין (קידושין דף ע"ב
Turei Zahav on Shulchan Arukh, Yoreh De'ah 334:1	פ' השולח (ד' ל"ח	' השולח (גיטין ד' ל"ח
Turei Zahav on Shulchan Arukh, Yoreh De'ah 336:1	פרק הרואה (דף ס"ב	פרק הרואה (ברכות דף ס"ב
Turei Zahav on Shulchan Arukh, Yoreh De'ah 342:1	בפרק טבול יום דף ק'	בפרק טבול יום (זבחים דף ק')
Turei Zahav on Shulchan Arukh, Yoreh De'ah 371:3	בפרק לא יחפור סוף דף י"ט	בפרק לא יחפור סוף (בבא בתרא דף י"ט)
Turei Zahav on Shulchan Arukh, Yoreh De'ah 371:3	בפרק לא יחפור דף י"ט	בפרק לא יחפור (בבא בתרא דף י"ט)
Turei Zahav on Shulchan Arukh, Yoreh De'ah 371:3	בפרק במה בהמה דף נ"ב	א בפרק במה בהמה (שבת דף נ"ב)
Turei Zahav on Shulchan Arukh, Yoreh De'ah 371:3	פרק לא יחפור דף י"ט	ס' פרק לא יחפור (בבא בתרא דף י"ט)
Turei Zahav on Shulchan Arukh, Yoreh De'ah 371:5	בפרק הישן דף כ"ב	בפרק הישן (סוכה דף כ"ב)
Turei Zahav on Shulchan Arukh, Yoreh De'ah 376:6	בפרק נגמר הדין דף מ"ז:	בפרק נגמר הדין (סנהדרין דף מ"ז:)
Turei Zahav on Shulchan Arukh, Yoreh De'ah 381:1	בפרק חבית (דף קמ"ו	בפרק חבית (שבת דף קמ"ו
Turei Zahav on Shulchan Arukh, Yoreh De'ah 396:2	בפרק נגמר הדין (דף מ"ז	בפרק נגמר הדין (סנהדרין דף מ"ז
Turei Zahav on Shulchan Arukh, Yoreh De'ah 396:2	פרק הישן (דף כ"ז	רק הישן (סוכה דף כ"ז
Turei Zahav on Shulchan Arukh, Yoreh De'ah 397:2	פרק המדיר (דף ע"ז	פרק המדיר (כתובות דף ע"ז
Turei Zahav on Shulchan Arukh, Yoreh De'ah 398:2	בפרק טבול יום (דף ק'	בפרק טבול יום (זבחים דף ק'
Turei Zahav on Shulchan Arukh, Yoreh De'ah 399:4	בפ' אלו מגלחין (דף כ"ד	בפ' אלו מגלחין (מועד קטן דף כ"ד
Pithei Teshuva on Shulchan Arukh, Yoreh De'ah 155:8	פרק המצניע דף צ"ה	פרק המצניע (שבת דף צ"ה)
Pithei Teshuva on Shulchan Arukh, Yoreh De'ah 179:6	פ' חלק ד' ק"ח	פ' חלק (סנהדרין ד' ק"ח)
Pithei Teshuva on Shulchan Arukh, Yoreh De'ah 232:1	בפ' ארבעה נדרים דף כ"ג ע"א	בפ' ארבעה נדרים (נדרים דף כ"ג ע"א)
Pithei Teshuva on Shulchan Arukh, Yoreh De'ah 308:2	בפ' ראשית הגז דף קל"ז ע"ב	בפ' ראשית הגז (חולין דף קל"ז ע"ב)
Pithei Teshuva on Shulchan Arukh, Yoreh De'ah 339:1	פ' אין מעמידין כ"ז ע"ב	פ' אין מעמידין (עבודה זרה כ"ז ע"ב)
Pithei Teshuva on Shulchan Arukh, Yoreh De'ah 340:3	פרק האורג דף ק"ה ע"ב	פרק האורג (שבת דף ק"ה ע"ב)
Pithei Teshuva on Shulchan Arukh, Yoreh De'ah 372:2	בפ' המקבל דף קי"א	בפ' המקבל (בבא מציעא דף קי"א)
Pithei Teshuva on Shulchan Arukh, Yoreh De'ah 374:8	פ' ר"א דמילה קל"ו ע"א	פ' ר"א דמילה (שבת קל"ו ע"א)
Torat HaShlamim on Shulchan Arukh, Yoreh De'ah 192:6	פ' ד' אחין דף ל"ג	פ' ד' אחין (יבמות דף ל"ג)
Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 33:1	פרק העור והרוטב דף קכ"א ע"ב	פרק העור והרוטב (חולין דף קכ"א ע"ב)
Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 63:1	פ' גיד הנשה ריש דף צ"ו	פ' גיד הנשה ריש (חולין דף צ"ו)
Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 63:1	פ' כל הגט דף כ"ז ע"ב	ופ' כל הגט (גיטין דף כ"ז ע"ב)
Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 82:1	בפ' הניזקין סוף דף נ"ו	בפ' הניזקין סוף (גיטין דף נ"ו)
Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 87:5	בפ' כל הבשר דף ק"ט ע"א	בפ' כל הבשר (חולין דף ק"ט ע"א)
Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 93:3	בפ' אין מעמידין דף ל"ג ע"ב	בפ' אין מעמידין (עבודה זרה דף ל"ג ע"ב)
Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 105:2	פרק דם חטאת דף צ"ה ע"ב	פרק דם חטאת (זבחים דף צ"ה ע"ב)
Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 117:2	ס"פ בנות כותים דף ל"ב ע"א	ס"פ בנות כותים (נדה דף ל"ב ע"א)
Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 124:16	פרק גיד הנשה דף צ"ו	פרק גיד הנשה (חולין דף צ"ו)
Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 142:1	פרק כל הצלמים דף מ"ט ע"א	פרק כל הצלמים (עבודה זרה דף מ"ט ע"א)
Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 142:1	בפרק כל שעה דף כ"ז	בפרק כל שעה (פסחים דף כ"ז)
Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 145:1	בפרק כל הצלמים דף מ"ז	בפרק כל הצלמים (עבודה זרה דף מ"ז)
Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 162:4	בפרק האיש מקדש דף מ"ב ע"א	בפרק האיש מקדש (קידושין דף מ"ב ע"א)
Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 197:1	פרק המפלת דף ל'	פרק המפלת (נדה דף ל')
Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 197:1	בפרק כל כתבי דף קכ"א	דבפרק כל כתבי (שבת דף קכ"א)
Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 197:1	פרק שמנה שרצים דף קי"א ע"א	ופרק שמנה שרצים (שבת דף קי"א ע"א)
Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 198:1	בפ' המצניע דף צ"ג	בפ' המצניע (שבת דף צ"ג)
Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 216:1	פרק השותפין דף מ"ו ע"ב	פרק השותפין (נדרים דף מ"ו ע"ב)
Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 234:4	בפ' השותפין דף מ"ז	בפ' השותפין (נדרים דף מ"ז)
Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 282:1	פ' הקומץ דף ל"ב ע"ב	פ' הקומץ (מנחות דף ל"ב ע"ב)
Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 293:1	פרק הערל דף פ"ג ע"א	פרק הערל (יבמות דף פ"ג ע"א)
Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 293:2	פרק רבי ישמעאל דף ס"ד ע"ב	פרק רבי ישמעאל (מנחות דף ס"ד ע"ב)
Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 305:1	פרק האיש מקדש דף מ"ב	פרק האיש מקדש (קידושין דף מ"ב)
Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 305:1	פרק התקבל סוף ד' ס"ד	פרק התקבל סוף (גיטין ד' ס"ד)
Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 326:1	פרק אלו עוברין דף מ"ו ע"ב	פרק אלו עוברין (פסחים דף מ"ו ע"ב)
Tosafot Rid on Ketubot 11a:1	פרק החולץ [דף מו	פרק החולץ (יבמות דף מו)
Tosafot Rid on Ketubot 52b:1	פרק השולח [דף מה	פרק השולח (גיטין דף מה)
Tosafot Rid on Ketubot 87a:1	בפ' כל הנשבעין (דף מח	בפ' כל הנשבעין (שבועות דף מח
Torat HaOlah, Part One 12:1	פרק כיצד צולין (פו א	פרק כיצד צולין (פסחים פו א
Torat HaOlah, Part One 13:10	פרק איזהו מקומן (נג ב	פרק איזהו מקומן (זבחים נג ב
Torat HaOlah, Part One 15:1	פרק הקומץ (כח ב	פרק הקומץ (מנחות כח ב
Torat HaOlah, Part One 16:2	פרק הקומץ (כט א	פרק הקומץ (מנחות כט א
Torat HaOlah, Part One 16:4	פרק זה בורר (כד א	פרק זה בורר (סנהדרין כד א
Torat HaOlah, Part One 16:5	פרק חבית (קמה ב	פרק חבית (שבת קמה ב
Torat HaOlah, Part One 22:9	פרק השוכר את הפועלים (פו א	פרק השוכר את הפועלים (בבא מציעא פו א
Torat HaOlah, Part Two 2:6	פרק חלק (צב ב	פרק חלק (סנהדרין צב ב
Torat HaOlah, Part Two 25:4	פרק אלו נאמרים (לב ב	פרק אלו נאמרים (סוטה לב ב
Torat HaOlah, Part Two 40:1	פרק המזבח מקדש (פח ב	פרק המזבח מקדש (זבחים פח ב
Torat HaOlah, Part Two 40:1	פרק יש בערכין (טז א	רק יש בערכין (ערכין טז א
Torat HaOlah, Part Two 48:4	פרק המקבל (קו ב	פרק המקבל (בבא מציעא קו ב
Torat HaOlah, Part Three 5:1	פרק גיד הנשה (צ ב	פרק גיד הנשה (חולין צ ב
Torat HaOlah, Part Three 27:6	פרק מי שהיה טמא (צד א	פרק מי שהיה טמא (פסחים צד א
Torat HaOlah, Part Three 27:7	פרק אין דורשין (טו א	פרק אין דורשין (חגיגה טו א
Torat HaOlah, Part Three 28:1	פרק מי שהוציאוהו (מה ב	פרק מי שהוציאוהו (עירובין מה ב
Torat HaOlah, Part Three 39:7	פרק חומר בקודש (כו א	פרק חומר בקודש (חגיגה כו א
Torat HaOlah, Part Three 47:2	פרק מקום שנהגו (נד א	פרק מקום שנהגו (פסחים נד א
Torat HaOlah, Part Three 47:18	פרק במה בהמה (נו ב	פרק במה בהמה (שבת נו ב
Beur Reuven on Bava Kamma 2a:57	פרק הכונס (נה:	פרק הכונס (בבא קמא נה:
Beur Reuven on Bava Kamma 35a:13	בפרק הנשרפין (עט:	בפרק הנשרפין (סנהדרין עט:
Petach Einayim on Sanhedrin 20a:2	פרק בא לו דף ע"א	פרק בא לו (יומא דף ע"א)
Petach Einayim on Sanhedrin 26a:4	בפרק חלק דף ק"ז.	בפרק חלק (סנהדרין דף ק"ז.)
Petach Einayim on Sanhedrin 59a:2	פרק חזקת דף נ"ח	פרק חזקת (בבא בתרא דף נ"ח)
Petach Einayim on Sanhedrin 59b:2	פרק אחד דיני ממונות דף ל"ח	פרק אחד דיני ממונות (סנהדרין דף ל"ח)
Petach Einayim on Sanhedrin 69b:1	פרק ערבי פסחים דף קי"ב	פרק ערבי פסחים (פסחים דף קי"ב)
Petach Einayim on Sanhedrin 98b:1	פרק מצות חליצה דף ק"ה.	פרק מצות חליצה (יבמות דף ק"ה.)
Petach Einayim on Sanhedrin 107a:4	בפרק הזהב דף נ"ט	בפרק הזהב (בבא מציעא דף נ"ט)
Petach Einayim on Bava Metzia 23b:1	ס"פ המדיר דף ע"ז	ס"פ המדיר (כתובות דף ע"ז)
Petach Einayim on Avodah Zarah 18b:1	פרק חלק דף ק"א ע"ב	פרק חלק (סנהדרין דף ק"א ע"ב)
Petach Einayim on Avodah Zarah 22b:2	פרק חלק דף ק"ח	פרק חלק (סנהדרין דף ק"ח)
Petach Einayim on Shevuot 15b:2	פרק חלק דף ק"א	פרק חלק (סנהדרין דף ק"א)
Petach Einayim on Bava Batra 10b:3	בפרק חזקת דף מ"ח	בפרק חזקת (בבא בתרא דף מ"ח)
Petach Einayim on Bava Batra 93b:1	פרק חזקת דף ל"ו	פרק חזקת (בבא בתרא דף ל"ו)
Petach Einayim on Bava Batra 119a:1	פרק לולב הגזול דף ל"ג	פרק לולב הגזול (סוכה דף ל"ג)
Petach Einayim on Niddah 8b:1	פרק בן סורר דף ס"ט	פרק בן סורר (סנהדרין דף ס"ט)
Petach Einayim on Niddah 16b:2	פרק חלק דף צ"ו	פרק חלק (סנהדרין דף צ"ו)
Petach Einayim on Meilah 17b:2	פרק חלק דף צ"ד	פרק חלק (סנהדרין דף צ"ד)
Petach Einayim on Arakhin 18a:3	פרק השג יד דף י"ח.	פרק השג יד (ערכין דף י"ח.)
Petach Einayim on Arakhin 18a:3	פרק המקבל דף קי"ד	פרק המקבל (בבא מציעא דף קי"ד)
Petach Einayim on Chullin 44b:2	פרק כיצד מברכין (דף מ"ד	פרק כיצד מברכין (ברכות דף מ"ד
Petach Einayim on Chullin 87a:1	פרק החובל דף צ"א	פרק החובל (בבא קמא דף צ"א)
Petach Einayim on Keritot 7b:2	פרק כל היד דף ט"ו	פרק כל היד (נדה דף ט"ו)
Petach Einayim on Menachot 29b:5	פרק הבונה דף ק"ד	פרק הבונה (שבת דף ק"ד)
Petach Einayim on Menachot 99b:1	פרק כיצד מברכין דף ל"ה	פרק כיצד מברכין (ברכות דף ל"ה)
Petach Einayim on Bava Kamma 3b:1	פרק כל כתבי דף קט"ו ע"א	פרק כל כתבי (שבת דף קט"ו ע"א)
Petach Einayim on Bava Kamma 70b:1	פרק חזקת דף נ"ו	פרק חזקת (בבא בתרא דף נ"ו)
Petach Einayim on Bava Kamma 105b:1	פרק שבועת הפקדון דף ל"ז	פרק שבועת הפקדון (שבועות דף ל"ז)
Petach Einayim on Bava Kamma 116a:1	פרק אלו מציאות דף ל'	פרק אלו מציאות (בבא מציעא דף ל')
Petach Einayim on Makkot 10a:3	פרק במה מדליקין דף כ"ג	פרק במה מדליקין (שבת דף כ"ג)
Petach Einayim on Makkot 24a:1	פרק איזהו נשך ריש דף ע"א	פרק איזהו נשך ריש (בבא מציעא דף ע"א)
Petach Einayim on Makkot 24a:1	פרק איזהו נשך ריש דף ע"א	פרק איזהו נשך ריש (בבא מציעא דף ע"א)
Petach Einayim on Yevamot 60b:1	פ' חלק דף ק"ו ע"ב	פ' חלק (סנהדרין דף ק"ו ע"ב)
Petach Einayim on Rosh Hashanah 21a:1	פרק אלו מציאות דף כ"ח	פרק אלו מציאות (בבא מציעא דף כ"ח)
Petach Einayim on Rosh Hashanah 22a:2	פרק חבית דף קמ"ה	פרק חבית (שבת דף קמ"ה)
Petach Einayim on Rosh Hashanah 22b:1	פרק כל הצלמים דף מ"ד ע"א	פרק כל הצלמים (עבודה זרה דף מ"ד ע"א)
Petach Einayim on Pesachim 113a:1	פ' הזהב דף מ"ט	פ' הזהב (בבא מציעא דף מ"ט)
Petach Einayim on Pesachim 119a:1	בפ' חלק דף ק"ז	בפ' חלק (סנהדרין דף ק"ז)
Petach Einayim on Eruvin 3a:3	פ' הבא על יבמתו דף נ"ו	פ' הבא על יבמתו (יבמות דף נ"ו)
Petach Einayim on Eruvin 3b:2	פ' אלו טריפות דף מ"ז ע"ב	פ' אלו טריפות (חולין דף מ"ז ע"ב)
Petach Einayim on Eruvin 63a:2	פ' יש נוחלין דף ק"ל	פ' יש נוחלין (בבא בתרא דף ק"ל)
Petach Einayim on Nedarim 20a:2	פ' יש נוחלין דף קכ"ג	פ' יש נוחלין (בבא בתרא דף קכ"ג)
Petach Einayim on Gittin 38b:1	פ' כיצד מברכין דף ל"ו	פ' כיצד מברכין (ברכות דף ל"ו)
Petach Einayim on Gittin 48a:1	פ' יש נוחלין דף קל"ו	פ' יש נוחלין (בבא בתרא דף קל"ו)
Petach Einayim on Gittin 57b:1	בפרק חלק דף צ"ו	בפרק חלק (סנהדרין דף צ"ו)
Petach Einayim on Gittin 74b:1	פ' מי שהוציאוהו סוף דף מ"ו	פ' מי שהוציאוהו סוף (עירובין דף מ"ו)
Petach Einayim on Ketubot 65a:1	פ' במה מדליקין דף ל"ג	פ' במה מדליקין (שבת דף ל"ג)
Petach Einayim on Kiddushin 49b:1	פ' הגוזל דף צ"ד	פ' הגוזל (בבא קמא דף צ"ד)
Petach Einayim on Berakhot 4a:2	פ' הערל דף ע"ט	פ' הערל (יבמות דף ע"ט)
Petach Einayim on Berakhot 8b:2	פ' חלק דף צ"ו	פ' חלק (סנהדרין דף צ"ו)
Petach Einayim on Berakhot 8b:3	פ' ערבי פסחים דף קי"ב ע"ב	פ' ערבי פסחים (פסחים דף קי"ב ע"ב)
Petach Einayim on Berakhot 20b:2	פ' חלק דף ק"ז	פ' חלק (סנהדרין דף ק"ז)
Petach Einayim on Berakhot 27b:2	פ' הישן דף כ"ח	פ' הישן (סוכה דף כ"ח)
Petach Einayim on Berakhot 28a:5	פ' חלק דף צ"ד ע"ב	פ' חלק (סנהדרין דף צ"ד ע"ב)
Petach Einayim on Berakhot 31a:2	בפ' חלק דף צ"ז	בפ' חלק (סנהדרין דף צ"ז)
Petach Einayim on Berakhot 31a:3	פ' כל הצלמים דף מ"ד ע"א	פ' כל הצלמים (עבודה זרה דף מ"ד ע"א)
Petach Einayim on Berakhot 47a:2	פ' תפלת השחר דף כ"ח	פ' תפלת השחר (ברכות דף כ"ח)
Petach Einayim on Berakhot 54a:1	פ' אלו מציאות דף ל'	פ' אלו מציאות (בבא מציעא דף ל')
Petach Einayim on Beitzah 4a:2	פ' לולב וערבה דף מ"ו	פ' לולב וערבה (סוכה דף מ"ו)
Petach Einayim on Beitzah 16a:4	פ' התכלת דף מ"ט	פ' התכלת (מנחות דף מ"ט)
Petach Einayim on Beitzah 20b:1	בפ' הזהב דף מ"ה	בפ' הזהב (בבא מציעא דף מ"ה)
Petach Einayim on Beitzah 20b:1	פ' הזהב דף נ"ה	פ' הזהב (בבא מציעא דף נ"ה)
Petach Einayim on Chagigah 6a:1	פ' המניח דף ל"ד	פ' המניח (בבא קמא דף ל"ד)
Petach Einayim on Sotah 12a:4	בפ' משוח מלחמה דף מ"ג	בפ' משוח מלחמה (סוטה דף מ"ג)
Petach Einayim on Sotah 22a:2	בפ' המקבל דף ק"ז	בפ' המקבל (בבא מציעא דף ק"ז)
Petach Einayim on Shabbat 4a:1	פרק השולח סוף דף מ"א	פרק השולח סוף (גיטין דף מ"א)
Petach Einayim on Shabbat 25b:1	פרק התכלת דף מ"א	פרק התכלת (מנחות דף מ"א)
Petach Einayim on Shabbat 32a:9	פ' התכלת דף מ"ד	פ' התכלת (מנחות דף מ"ד)
Petach Einayim on Shabbat 51a:2	פ' אין מעמידין דף ל"ח	פ' אין מעמידין (עבודה זרה דף ל"ח)
Petach Einayim on Shabbat 55a:11	פרק חלק דף ק"א	פרק חלק (סנהדרין דף ק"א)
